"";"BISE_01";"BISE_02";"BISE_03";"BISE_04";"BISE_05";"BISE_06";"BISE_07";"BISE_08";"BISE_09";"BISE_10";"BISE_11";"BISE_12";"BISE_13";"BISE_14";"BISE_15";"BISE_16";"BISE_17";"BISE_18";"BISE_19";"BISE_20";"BISE_21";"BISE_22";"BISE_23";"BISE_24";"BISE_25";"BISE_26";"BISE_27";"BISE_28";"BISE_29";"BISE_30";"BISE_31";"BISE_32";"BISE_33";"BISE_34";"BISE_35";"BISE_36";"BISE_37";"BISE_38";"BISE_39";"BISE_40";"BISE_41";"BISE_42";"BISE_43";"BISE_44";"BISE_45";"BISE_46";"BISE_47";"BISE_48";"BISE_49";"BISE_50";"BISE_51";"BISE_52";"BISE_53";"BISE_54";"BISE_55";"BISE_56";"BISE_57";"BISE_58";"BISE_59";"BISE_60";"BISE_61";"BISE_62";"BISE_63";"BISE_64"
"BISE_01";0;0,293058823562487;0,295011187533552;0,333919034347745;0,251654800425138;0,271759411355079;0,387435369065679;0,485902911615426;0,428445374611175;0,379815617962318;0,435790673903399;0,607183407298773;0,303551526246522;0,366464160260812;0,402731026345406;0,487226747460463;0,517418447628835;0,305995661977459;0,441027548428159;0,538519782967714;0,402310668079135;0,432315488843919;0,44217106647497;0,351310246114198;0,465181381870776;0,576656923870125;0,417158329157041;0,499018116217738;0,469244419905793;0,39959439229279;0,487190320333965;0,445567390215881;0,440712284053497;0,610745991162589;0,517035322709337;0,379868277179591;0,630738337243864;0,478776403061312;0,477741204424661;0,249696621782117;0,481496368044147;0,51601120911354;0,393193461027778;0,412952895940221;0,375567159552326;0,378298575044113;0,394679155015431;0,372840719682898;0,17085358118632;0,554464789037292;0,381278083165484;0,208130804410541;0,428236550015222;0,569907019132438;0,431577194622258;0,453465708320926;0,386932684198165;0,532275548108501;0,425862406661171;0,488622732589806;0,314447413043341;0,335243046991131;0,390746592132693;0,515485949683889
"BISE_02";0,293058823562487;0;0,211894890789537;0,223896141495336;0,280529162430537;0,340323916758979;0,368565976935854;0,435991456646345;0,383836961305098;0,41311186959259;0,445904664342453;0,519637435470605;0,360661998960548;0,35751834057771;0,376615826015295;0,408114713882476;0,489399477348641;0,359250357066963;0,55349927849638;0,514274922785187;0,418639544241359;0,533683764862315;0,471503037909374;0,301967000991956;0,537563832522184;0,559281646565041;0,476433040272804;0,45290234436359;0,431094885877867;0,433662693911398;0,404781596086856;0,479284896223865;0,390345182191016;0,553670043237455;0,535481746378429;0,431802667347989;0,557062816966606;0,487667110864016;0,495213659148627;0,26053182340772;0,504178119482447;0,472175731620135;0,45036884950252;0,326747168023223;0,359409335026257;0,336231054155984;0,462859876667222;0,258785984592066;0,293132544769272;0,454091653108637;0,436318123619254;0,313768885756033;0,464981715946705;0,498649621765901;0,468463357392361;0,367398983214815;0,408149012961317;0,52178955364987;0,389078368343959;0,446960190151873;0,339721811599419;0,349451684561105;0,325081336314854;0,443208420647558
"BISE_03";0,295011187533552;0,286789591443262;0;0,24092840964726;0,325559588462796;0,250148878446577;0,277984386460953;0,387115016486307;0,392105897379832;0,424886863219696;0,443064934250394;0,598191475397956;0,30124724519922;0,417909913736778;0,474124293797148;0,442525349073802;0,547309355168832;0,360436320681598;0,476579482736355;0,521274435752334;0,356100422919613;0,445400669849679;0,467858676321172;0,293486416332905;0,374173602316147;0,62695363494616;0,39474318911716;0,476125160303981;0,431058302581812;0,519023949819487;0,420991014698126;0,475205099806357;0,409474522281775;0,562848543077217;0,541082358103933;0,362008061867647;0,658109914931969;0,498422226879002;0,453489650155521;0,348755653470685;0,48513847166284;0,476707534983379;0,437604376214919;0,296542650473359;0,382008036695228;0,359851758082471;0,414000483808092;0,35846522567092;0,26830437241281;0,495273900510202;0,397030499229948;0,306747159276439;0,454973580653606;0,556808894263799;0,424595237366381;0,404552107977605;0,454813550651663;0,460960633653683;0,465406998213663;0,532648001448204;0,268973929396601;0,309920286539234;0,352054030945546;0,51930875244537
"BISE_04";0,211894890789537;0,318404586008112;0,430000951677534;0;0,292313877469373;0,229509341296015;0,466738160872692;0,448253053758911;0,414474602928027;0,405844924522612;0,4184690004912;0,535429440183419;0,334835423833927;0,421481307905553;0,436051041953521;0,456948631594425;0,515321155586349;0,419645155165137;0,460613041314555;0,505511764659862;0,342115575636808;0,456305759635731;0,524715092217074;0,295065876128863;0,432200559249336;0,567435626343897;0,422164806710444;0,523222076679928;0,454453997047344;0,42914729904528;0,428138073638949;0,569633901957065;0,506704516925193;0,30234197462811;0,51587580651229;0,422082603683745;0,570661743128618;0,51876662405665;0,516543782651492;0,410538027499202;0,630326254820073;0,505143250730113;0,376290441522236;0,231643165097558;0,354862109717898;0,339436455800763;0,403261572183028;0,271532888376405;0,37614932677866;0,508056931493619;0,570881841093668;0,221884306393964;0,45722762381675;0,467189604780788;0,45140423185504;0,379608066568494;0,522931235736183;0,489220497786929;0,480546227389655;0,465453863432788;0,358757875202581;0,330407413392004;0,312801227479811;0,47472391080461
"BISE_05";0,333919034347745;0,306770761760362;0,36176264312442;0,413412695515313;0;0,234556010312013;0,461881983663794;0,415158899115083;0,369805805152986;0,403797676084432;0,444822454426135;0,496520223472499;0,387146370859704;0,335321990727116;0,427998359653101;0,404945889533461;0,509813304873503;0,362582822971959;0,423869857996571;0,513737843414776;0,288405658881628;0,511169973550204;0,435825362933815;0,408773412728958;0,450564065142161;0,573526733131216;0,324490669098907;0,591883612834107;0,465391770632426;0,46548420622803;0,410508402093808;0,466346110113405;0,469882352280129;0,357615703721951;0,546992070981703;0,411593770813196;0,541149947151807;0,456085454134337;0,466453090926009;0,348414393098355;0,49306846412373;0,475177830231053;0,392022340008997;0,373650048552824;0,335752777880745;0,390190336822688;0,403766279390788;0,408399298015415;0,416619852954697;0,489397197565208;0,478910965095547;0,324731905051306;0,44558743226501;0,375079630560403;0,437299574252283;0,281931848961755;0,420599074588104;0,484684133194571;0,614162810211521;0,470318261746949;0,287663591849497;0,323694893873859;0,342285053449059;0,398371650145434
"BISE_06";0,223896141495336;0,303551526246522;0,374432221361919;0,360944933701505;0,401945781922166;0;0,422183923335728;0,468613154285486;0,437307348710997;0,421717344667568;0,453311307837039;0,565273091608246;0,3451074512497;0,38878476229496;0,403308438283241;0,430620109518023;0,430000951677534;0,490811610669679;0,499353928005135;0,498178518705568;0,319546585480663;0,470797576415638;0,447794465359943;0,382468793655601;0,506746208097416;0,289991140150798;0,337865718260066;0,535711544318075;0,471510330645444;0,477113844071195;0,486048218984584;0,558575737037192;0,464068313655409;0,402178663645606;0,498241103531088;0,418509671918511;0,600087592322864;0,483159614834554;0,402710304991333;0,464473233094324;0,631623192481824;0,479669644720872;0,369342928552155;0,295231591939244;0,405964026952095;0,337672482986344;0,436220639757652;0,286387681421047;0,395077104742034;0,485795745680316;0,59623349993379;0,365906437275715;0,377934276776066;0,462122373609039;0,429037115883505;0,331513096644639;0,479157085692473;0,495931915921955;0,537732325060331;0,396089074518098;0,332118695240319;0,380825295196459;0,290642713616727;0,412864406787811
"BISE_07";0,24092840964726;0,360661998960548;0,373907900805132;0,266300219402072;0,359103631948516;0,289991140150798;0;0,445821279300262;0,400604211536003;0,441407071057301;0,495242713519505;0,49434264171137;0,320550608824419;0,467243461172581;0,456311905297457;0,400379583431332;0,36176264312442;0,490701528519721;0,448099874116776;0,52947503578283;0,303981462675689;0,467917739918569;0,493260026070488;0,358883874574206;0,484847534482014;0,320123939928922;0,426415848898848;0,61473243773303;0,431894770161229;0,607862376672969;0,404169370402007;0,500164852460958;0,406782941180904;0,344721721758735;0,56377612516542;0,46790253488927;0,504072291059899;0,482724505582008;0,543080262008464;0,465739485493161;0,571552815301869;0,474681708003893;0,450400186899306;0,413979035296228;0,351378606078829;0,362596488210119;0,380972217845592;0,316908815209996;0,444330166105968;0,452262716810702;0,50795759111437;0,396281121285647;0,506027828574374;0,415284854902408;0,468020393379821;0,266447050267726;0,420326477812306;0,552734945349793;0,571561613315363;0,447246040166849;0,315376483163042;0,288700144627242;0,200032131904879;0,390791822068955
"BISE_08";0,251654800425138;0,30124724519922;0,326380579828967;0,315558566683395;0,269421314888871;0,320123939928922;0,243149655997852;0;0,472728110359533;0,452401710082757;0,405797671905763;0,515049338446068;0,318967912584839;0,420595356443614;0,306717198999852;0,401574813024923;0,374432221361919;0,489850989053205;0,464028653085862;0,637035747130675;0,27126334853617;0,475814234555398;0,62518367094274;0,403474340128443;0,464845526177734;0,294156692812005;0,385156980086245;0,556869160995941;0,467880295113774;0,539814120465984;0,430922452144185;0,448905411071799;0,505999227625217;0,393724284181941;0,553005024385319;0,378365231292645;0,546366970284427;0,519079652557884;0,493751153563021;0,374656586644928;0,496277089614497;0,474717785625953;0,421168162716957;0,34145605568365;0,372940505375571;0,306096855643845;0,488482454270408;0,320121257712236;0,427922914561845;0,47773628164618;0,441092147022847;0,292756623425195;0,450571691593643;0,402733340717811;0,446668640210435;0,435787846766072;0,364899912891447;0,570472613162752;0,5027029773878;0,441921763535667;0,528837358002106;0,486725187469887;0,130258280492074;0,399953232246441
"BISE_09";0,280529162430537;0,334835423833927;0,289084622163753;0,402310668079135;0,28465010636654;0,294156692812005;0,293476692867848;0,29578668206059;0;0,400932127341528;0,422674351369356;0,286789591443262;0,30801637550698;0,42912974220047;0,378196569830045;0,409981190175925;0,373907900805132;0,470960612228053;0,420089242445699;0,559062487412525;0,424653772621485;0,508434357941276;0,54021417720881;0,530679557746081;0,55081727598036;0,328910674679924;0,445021797565303;0,507137018044304;0,410573612837749;0,634319994233757;0,441125464192925;0,517403241943795;0,327578733906918;0,396407019542068;0,553745000158263;0,42812949383849;0,332430653355488;0,520694535952686;0,494684580854618;0,444307679267604;0,565674214499311;0,563739529347034;0,408008362937982;0,415658884708673;0,30968042390221;0,422630709761638;0,339444922488187;0,397378948600857;0,343277269424577;0,474296980377612;0,484111368842347;0,309363907685868;0,426954862454877;0,364388045687846;0,397453844452968;0,254424875328552;0,453735992151926;0,588699642746428;0,474486559175564;0,452633064007872;0,43133865793567;0,407799743665069;0,293566138707045;0,224497107211649
"BISE_10";0,325559588462796;0,387146370859704;0,294247355694709;0,418639544241359;0,389301958760349;0,328910674679924;0,324744189402199;0,381871487147063;0,242308104662427;0;0,47043581679884;0,318404586008112;0,33849078151433;0,400458370876395;0,367225952882285;0,396548091264958;0,326380579828967;0,463072783270809;0,510756047595803;0,635142267309162;0,476423191346487;0,417367930284829;0,621054076480676;0,353972543020574;0,528844361063699;0,341105586461474;0,40416844079362;0,569867407392376;0,412503239367269;0,585880850075064;0,460750328536022;0,479024894640348;0,398862165429159;0,395589468540019;0,509495421431091;0,367549890048347;0,26801148683895;0,428387964263651;0,505691869867267;0,402483889199979;0,503682816673236;0,500747641739077;0,449072812569717;0,458851964471192;0,224865550434098;0,298759812815439;0,399038951345348;0,451713811679726;0,418697145640677;0,480098603085642;0,400808838776668;0,298669674739083;0,413149540062527;0,209081443101332;0,47444420082542;0,324977110110602;0,416083266883283;0,531315331614149;0,520941949514854;0,451357727717631;0,48952777116867;0,475816260579088;0,196852605237329;0,259698384175524
