"";"BISE_01";"BISE_02";"BISE_03";"BISE_04";"BISE_05";"BISE_06";"BISE_07";"BISE_08";"BISE_09";"BISE_10";"BISE_11";"BISE_12";"BISE_13";"BISE_14";"BISE_15";"BISE_16";"BISE_17";"BISE_18";"BISE_19";"BISE_20";"BISE_21";"BISE_22";"BISE_23";"BISE_24";"BISE_25";"BISE_26";"BISE_27";"BISE_28";"BISE_29";"BISE_30";"BISE_31";"BISE_32";"BISE_33";"BISE_34";"BISE_35";"BISE_36";"BISE_37";"BISE_38";"BISE_39";"BISE_40";"BISE_41";"BISE_42";"BISE_43";"BISE_44";"BISE_45";"BISE_46";"BISE_47";"BISE_48";"BISE_49";"BISE_50";"BISE_51";"BISE_52";"BISE_53";"BISE_54";"BISE_55";"BISE_56";"BISE_57";"BISE_58";"BISE_59";"BISE_60";"BISE_61";"BISE_62";"BISE_63";"BISE_64"
"BISE_01";0;0,0195771101573463;0,0109358870259555;0,0222392246553132;0,0128094573324927;0,0186036209359748;0,0136425274166577;0,0240741882515578;0,0541865531998863;0,0118391408475175;0,0406640337497284;0,0193684566431063;0,013969891646141;0,0306661914595223;0,0400755796409452;0,0738074813942569;0,0538240995821759;0,0164016474092264;0,0116125710055575;0,0495110788103476;0,014625405486689;0,0413514839970292;0,0445335925950754;0,0150896903535098;0,0302756466700417;0,0459027313255758;0,0640240836937205;0,0584905561428794;0,00970145473478581;0,0521777260151939;0,0618675993527228;0,0903696353183307;0,0519861163666108;0,0668352500819084;0,0378129975597526;0,0437362777674079;0,0465017673994416;0,0247962789339968;0,111107828073657;0,00988885768224345;0,0881208077657997;0,074202020460673;0,0283136508897012;0,0568603321323503;0,0558054017769902;0,0554783988356302;0,0635590164631456;0,0308641031086556;0,0146999240456651;0,0819358422174733;0,0400707578272802;0,0051367755280697;0,0549449065528007;0,0608692233746157;0,0372034128226098;0,0439905428630956;0,0313329035313554;0,061397793414361;0,0365209769755028;0,0343228228278082;0,0141281119283649;0,0556179474230563;0,060959208257388;0,0652394741342998
"BISE_02";0,0195771101573463;0;0,00562268621331575;0,00626912319503083;0,00954081021428269;0,0352397028580557;0,0113938550923601;0,0412366880716223;0,039765832591535;0,0455707521494592;0,0338669199314299;0,0198318670456368;0,00657305912543974;0,0414005097117432;0,0181143318456262;0,00590403007935347;0,0447738220142375;0,0370637707031303;0,0679661547393503;0,0634894300089621;0,0298340368159241;0,0534702634557387;0,0712123024497192;0,00732092382472673;0,0585528271374229;0,0495004673541301;0,0467266597678356;0,0743812898678906;0,0471332804948463;0,0521962816702992;0,0236397832385899;0,0464157494977211;0,0345610347851286;0,0472618827597095;0,0416563047335841;0,0441756963643626;0,057648896861934;0,028199494042249;0,0795845790647869;0,00390229380513732;0,0402511802280029;0,0221166783401587;0,0615277280001516;0,0481931067640658;0,0410709102361828;0,0709315686338083;0,0523354063791947;0,0186998258061176;0,0310215900170745;0,00749716491569439;0,0697859231547613;0,0186402605381817;0,072536524709661;0,0704317462062287;0,0548876280207533;0,0289326196552296;0,0475164957394477;0,0549493753004692;0,0439899459626393;0,0253686898878722;0,0580174174087668;0,0589392413934299;0,0342710311854815;0,0716088591808009
"BISE_03";0,0109358870259555;0,0195873879511611;0;0,0192716039559323;0,0239248178974365;0,0114761389467635;0,0165044723154991;0,0113565733510433;0,0120829892892009;0,0255929032619888;0,068884660908743;0,0216688617211502;0,029177584998661;0,0412945074418397;0,0490342174675284;0,0298120092219538;0,0504496527795934;0,0141121083625227;0,0558692804202419;0,078120745745477;0,0346539808556815;0,0405980068299563;0,075023096446354;0,0235130471612393;0,0356346255352678;0,0508978718796187;0,0335247865559477;0,0354315264564548;0,017087648656831;0,0390710001842113;0,0884971188881387;0,0601387711189604;0,00915870775301867;0,0579232494951739;0,0898198378798244;0,0155017951313312;0,0510660290960454;0,0602567159425376;0,0826593547281526;0,0161264768169801;0,0601006561414957;0,0444480529738859;0,0466358375986057;0,0258088976880405;0,0133213517671469;0,05759359990229;0,0346405529304708;0,0503143111862285;0,015671085060249;0,0330642522261791;0,0462974341334517;0,0228569484911565;0,0375704378996077;0,0639035173143135;0,0206034750658035;0,0372342902518083;0,0243304831956787;0,0406372220653252;0,0643734419503446;0,0283559173462672;0,0544863810045062;0,0442264382496127;0,0388209335286698;0,0658155836475331
"BISE_04";0,00562268621331575;0,0198824891458877;0,0181400920046187;0;0,0343116789857971;0,00792533974672723;0,0256306741188254;0,0689449656932689;0,0551691609839604;0,0213968870087093;0,0450663352724948;0,0411514087337304;0,014925559111035;0,0484185716547331;0,0426523571269548;0,0163414760296964;0,0380791546657917;0,0233124615293722;0,0330645821776097;0,0665009166847866;0,0115463673159518;0,0166053171717928;0,0591565665302326;0,00429282123426075;0,0658051849242932;0,0576851181836019;0,050749402739722;0,059341678698555;0,0571763997184233;0,055350922026653;0,0802407150018436;0,0227851520014229;0,0609278130408713;0,0381925089673282;0,06986543365813;0,0328067098686332;0,016994362684775;0,0682864508275288;0,0834557214249983;0,0126726256444552;0,0210802424078113;0,0349930648290917;0,0246890391110429;0,00810174518394013;0,0518038811739568;0,0311523675491728;0,0544666825829646;0,0369336581700583;0,00577060779087597;0,0190323684797253;0,0629760780968544;0,0160853458184994;0,0286977656954167;0,0316120770593104;0,0170570029364929;0,0553189349835486;0,0588402506544473;0,0656665484990388;0,0429722831009023;0,018468422469728;0,0452413087926988;0,034052975151335;0,0364102834429541;0,0401077785146273
"BISE_05";0,0222392246553132;0,0392714442355491;0,0425180017343686;0,0175839924528925;0;0,0162669901281088;0,0418004082008633;0,0630783590482564;0,0506956461135059;0,0272931844236294;0,0674136576226225;0,0506878279589709;0,0232991300180877;0,00851343252145384;0,0126297994357073;0,0533278323790337;0,06793750041025;0,031191737653319;0,0124493916188099;0,0764426160947123;0,0292078806490079;0,057663352603419;0,0780623900442756;0,0332643065703535;0,0560306527172382;0,039819796251469;0,0354040270044638;0,0250246836750692;0,0514707561805724;0,0191608644880347;0,0573998894039283;0,0186561840295323;0,0512956222023883;0,0560553313226229;0,110117475935077;0,0262997492639809;0,0346583347736606;0,0469345702172985;0,0735586543664954;0,0218706530209844;0,0198812499722869;0,0708646852320376;0,02954268042463;0,0423731267383518;0,048743770240101;0,0651796449508326;0,0613047312180075;0,0132596704806333;0,0210853762618889;0,0629540571150284;0,0657844138795191;0,0278244869865394;0,0665059968682442;0,0227834209957951;0,041326741924306;0,0447562834739703;0,0633478476971464;0,0171008212092776;0,0562615931717372;0,0447677158237807;0,0627526826248042;0,0607210025684839;0,064088286914752;0,0174956296531931
"BISE_06";0,00626912319503083;0,013969891646141;0,010052979814656;0,00997449328950903;0,0247991244533842;0;0,0201882331502162;0,0508412074617509;0,0271634600863046;0,0687360009243538;0,075873682296232;0,0608579411852612;0,0378097723080858;0,00763482270155909;0,0181318813734656;0,021381015333694;0,0181400920046187;0,0443995714764058;0,0498718332786916;0,0372081274718202;0,00668877131843306;0,0542618347773539;0,0368246879188303;0,0242451110770926;0,0293993293817257;0,0158724901685106;0,00815672619091808;0,0274235233125182;0,0351254704984568;0,0419603165701043;0,0536253853174463;0,0150329488818168;0,0276397700772705;0,066858379198728;0,0318599246551289;0,0269444937985985;0,0452350133371706;0,031864762069062;0,0495179646820165;0,00976021321194422;0,0137998220933694;0,0401453638718392;0,062754443554568;0,0140795813468497;0,0276528451701481;0,0643411412482188;0,0289949449859135;0,0358837925885809;0,0551369005536555;0,0270529574087693;0,0723656453801629;0,0652743515852187;0,0440288164022038;0,0276824248822994;0,037160635205839;0,020238271119759;0,0577350612331063;0,0464300521996937;0,0655343428359791;0,021652177784917;0,0245057205653492;0,0737593764365326;0,0560208483152475;0,0166359124416556
"BISE_07";0,0192716039559323;0,00657305912543974;0,0213674397243001;0,0183246002169727;0,0395470034992393;0,0158724901685106;0;0,0361106519578826;0,0080980005962126;0,0599731988636241;0,0616052557994185;0,0444051395322241;0,0379821746571406;0,0534166206849872;0,0476212063028364;0,0528178005530036;0,0425180017343686;0,0385914148531322;0,0129102766338808;0,0698854360909711;0,00673299165937562;0,0260696184895682;0,0585821195227946;0,028025149076007;0,0318658605400689;0,0157650681396301;0,0565234063042143;0,0242940564360264;0,0486247809244596;0,0335820769735025;0,0612365626921785;0,0421012270959343;0,00579024950578858;0,0433282732300351;0,0650059873665304;0,0177109319758355;0,03115622138944;0,031789230694338;0,0793087249618585;0,0550178657811972;0,0417087876558325;0,0661224588853666;0,0679105068482321;0,048802558159059;0,0103241776335383;0,0428599833511093;0,0302995616221651;0,0199790725024393;0,0348189251301911;0,0601348840978114;0,0419248113202236;0,0256128123679297;0,0740649580476793;0,020136879251628;0,0572575741638961;0,00478335025789829;0,0308952715023807;0,0355322848675639;0,0557515907447579;0,0345082195694663;0,0380858191532223;0,0327764105446356;0,00899215507840259;0,0165772416529297
"BISE_08";0,0128094573324927;0,029177584998661;0,0311257801385556;0,00659749312961166;0,0055063686821429;0,0157650681396301;0,026523608901281;0;0,0452381166977784;0,0710488147709412;0,0778104887851099;0,0486077733384511;0,0521621008086899;0,0165568421884953;0,0177457032589038;0,0552639519294142;0,010052979814656;0,0251788317611675;0,0433361073591108;0,0285159051989513;0,0116995697846547;0,0120836501502302;0,0177380043822338;0,00936792755102347;0,0639371590376052;0,00600484950424512;0,0498815867696459;0,0467845603182844;0,0409173940354839;0,041410055060391;0,0499812687569311;0,0460936053795608;0,0438777106511229;0,0286934755929748;0,0521947337496034;0,00753937623408567;0,0359164014179102;0,0367917712515532;0,0823900542718387;0,0230339005998032;0,046217436494671;0,0713852795208287;0,0494372044887469;0,0266866750945102;0,0474646215192348;0,0234192453758791;0,0489314050017541;0,0497643440870606;0,0634169677579738;0,0598483304083347;0,0534624704278766;0,0172693451680148;0,0553950275932895;0,0441392504374848;0,0413506323913692;0,0392807284460601;0,0185776524250321;0,0431926445730765;0,0284464817118223;0,0765445459910876;0,0446655506476377;0,0794204492970451;0,00876041078973121;0,0433546867073592
"BISE_09";0,00954081021428269;0,014925559111035;0,00604974849567886;0,014625405486689;0,035497465405283;0,00600484950424512;0,0198686835552768;0,0252053115640733;0;0,0209582283831182;0,0358816435326387;0,0195873879511611;0,0247103140297052;0,0530087949186157;0,0281583351769314;0,0406059297525512;0,0213674397243001;0,0229833463524374;0,0272919300681479;0,0356515813985845;0,013352359577961;0,0446275671026761;0,0198289630641822;0,0754381294004284;0,0736156618583955;0,0146442670486705;0,0232598993605523;0,0562889704259512;0,043502260706701;0,0367799106879075;0,0264206245518994;0,0513185277374187;0,0108831423634257;0,0573302265482159;0,064357200321716;0,0232843754846185;0,0148099461572412;0,080137559277694;0,0449403403059534;0,0300965406560782;0,0520453185520753;0,0618645159191919;0,0301364075099916;0,0281510043540042;0,0194613949381884;0,0624289657080841;0,0408425492062918;0,0490352551811201;0,00677250336852087;0,0433040557748709;0,0583796945872373;0,0596268265447676;0,0348113398581408;0,0203870909842451;0,0219196017066089;0,0115275545759121;0,0206042645340577;0,0340760087225929;0,0397033079467165;0,0488921343550749;0,0310883799231968;0,0640582797919683;0,016786313189441;0,0502533243481255
"BISE_10";0,0239248178974365;0,0232991300180877;0,0126655916756984;0,0298340368159241;0,0609348637801117;0,0146442670486705;0,0249332478416951;0,0435119027345736;0,0117017259074372;0;0,0611278002827379;0,0198824891458877;0,0209155895519755;0,0489020239755132;0,0153310241630381;0,056573022663323;0,0311257801385556;0,0366094944133511;0,0295358477093263;0,0364217494634839;0,0122964387309576;0,00945306826709475;0,017312203541091;0,0380390244711041;0,0477006033952111;0,0328683521908429;0,00731299002227509;0,0593376921484587;0,0187069821499454;0,0603851359802894;0,0587012083358363;0,0516736277401318;0,0419671354332658;0,0339457359696827;0,051421090789931;0,0112016594638378;0,00653858440420103;0,049573357874745;0,0492378255983284;0,0559181646534547;0,0470620619262123;0,0732251343862151;0,0345237856578323;0,0462035679092334;0,0542168553422246;0,0274181011567838;0,0713995267261357;0,064221241188634;0,0252901449813312;0,0582051639080048;0,0333349932584802;0,0588220828760126;0,0681468588855806;0,0080734367159572;0,0470785657352401;0,042771478003815;0,0166983639970726;0,0638097911216775;0,0431509441914245;0,0881037483494869;0,0393311181438373;0,0643966578162768;0,0149893313455096;0,0108907276499344
