"";"BISE_01";"BISE_02";"BISE_03";"BISE_04";"BISE_05";"BISE_06";"BISE_07";"BISE_08";"BISE_09";"BISE_10";"BISE_11";"BISE_12";"BISE_13";"BISE_14";"BISE_15";"BISE_16";"BISE_17";"BISE_18";"BISE_19";"BISE_20";"BISE_21";"BISE_22";"BISE_23";"BISE_24";"BISE_25";"BISE_26";"BISE_27";"BISE_28";"BISE_29";"BISE_30";"BISE_31";"BISE_32";"BISE_33";"BISE_34";"BISE_35";"BISE_36";"BISE_37";"BISE_38";"BISE_39";"BISE_40";"BISE_41";"BISE_42";"BISE_43";"BISE_44";"BISE_45";"BISE_46";"BISE_47";"BISE_48";"BISE_49";"BISE_50";"BISE_51";"BISE_52";"BISE_53";"BISE_54";"BISE_55";"BISE_56";"BISE_57";"BISE_58";"BISE_59";"BISE_60";"BISE_61";"BISE_62";"BISE_63";"BISE_64"
"BISE_01";0;0,139846743295019;0,157370517928287;0,181644359464627;0,190926275992439;0,16888045540797;0,269631031220435;0,275500476644423;0,328629032258065;0,258509659613616;0,344729344729345;0,486725663716814;0,15406162464986;0,282545805207329;0,281609195402299;0,357210179076343;0,436269430051814;0,166998011928429;0,299703264094956;0,3595166163142;0,191446028513238;0,300952380952381;0,332669322709163;0,191650853889943;0,309734513274336;0,431230610134437;0,277407054337464;0,31047265987025;0,27134724857685;0,292307692307692;0,286792452830189;0,306273062730627;0,338894681960375;0,407786885245902;0,340802987861811;0,29935125115848;0,480748074807481;0,339483394833948;0,316504854368932;0,153920619554695;0,332071901608326;0,350795135640786;0,278388278388279;0,232604373757455;0,240609137055838;0,200704225352113;0,253411306042885;0,204343534057255;0,180918091809181;0,273921200750469;0,230055658627087;0,182364729458918;0,279467680608365;0,425313568985176;0,307240704500978;0,349851337958375;0,258536585365853;0,272045028142589;0,262962962962963;0,362204724409449;0,242843951985227;0,244318181818181;0,275970619097587;0,355408388520971
"BISE_02";0,139846743295019;0;0,134975369458128;0,140204271123491;0,179941002949852;0,145557655954632;0,26941514860978;0,302281368821293;0,287619047619048;0,263926940639269;0,364341085271318;0,430340557275542;0,17254528122021;0,273059360730594;0,280685061845861;0,342776203966006;0,416;0,181367690782954;0,353620146904512;0,341555977229602;0,192842942345925;0,347962382445141;0,329577464788732;0,185978578383642;0,296089385474861;0,413173652694611;0,297142857142857;0,310970081595648;0,282876064333018;0,294117647058824;0,28544061302682;0,333971291866029;0,299901671583087;0,393877551020408;0,375115207373272;0,296015180265655;0,429158110882957;0,351548269581056;0,332686711930165;0,158301158301159;0,337917485265226;0,357075913776945;0,289090909090909;0,219885277246654;0,209971236816874;0,248322147651007;0,214022140221402;0,173789173789174;0,183199285075961;0,281954887218045;0,274302213666987;0,177177177177177;0,311444652908068;0,371549893842887;0,328185328185328;0,316880552813426;0,288032454361055;0,279778393351801;0,248188405797101;0,351094196003806;0,20979020979021;0,206803939122649;0,259109311740891;0,281153450051493
"BISE_03";0,157370517928287;0,140280561122245;0;0,171563981042654;0,15850144092219;0,150339476236664;0,247956403269755;0,308880308880308;0,282876064333018;0,273062730627306;0,330889092575619;0,466666666666667;0,193916349809886;0,250463821892394;0,331319234642497;0,356255969436485;0,403788634097707;0,273986152324431;0,331319234642498;0,340802987861812;0,170588235294117;0,304433497536946;0,32902033271719;0,181297709923664;0,272391505078486;0,418905472636816;0,289568345323741;0,327067669172932;0,292987512007685;0,318826868495743;0,28046421663443;0,316620241411327;0,3046875;0,396954314720812;0,323943661971831;0,315042573320719;0,47379679144385;0,317667536988686;0,308325709057639;0,263969171483623;0,337142857142857;0,357345971563981;0,300275482093664;0,227761485826002;0,215238095238095;0,213442325158947;0,215398716773603;0,2;0,18231046931408;0,285171102661597;0,266106442577031;0,185673892554194;0,255147717099373;0,413067552602437;0,289788408463661;0,351669941060904;0,265225933202358;0,263261296660118;0,286384976525822;0,364326375711575;0,180017226528855;0,211640211640211;0,239152371342079;0,354077253218884
"BISE_04";0,134975369458128;0,155599603567889;0,180598555211559;0;0,163981042654029;0,138783269961977;0,247232472324723;0,296296296296297;0,329329329329329;0,344444444444445;0,324350336862368;0,427394438722966;0,181008902077151;0,302457466918715;0,318489835430784;0,364522417153996;0,404170804369414;0,287863590772317;0,294845360824743;0,335984095427435;0,181550539744848;0,299412915851272;0,345132743362832;0,185537583254044;0,283226397800183;0,403369672943508;0,32090284592738;0,344890510948905;0,293889427740059;0,298797409805736;0,283495145631068;0,460526315789474;0,335403726708075;0,151051625239006;0,339712918660287;0,312199807877041;0,426229508196721;0,351606805293006;0,342;0,267578125;0,484745762711865;0,37137330754352;0,338248847926267;0,22568093385214;0,266129032258065;0,203971119133574;0,256534365924492;0,167149758454106;0,280797101449275;0,315227934044617;0,41280353200883;0,202479338842976;0,276803118908382;0,377118644067796;0,301204819277108;0,250497017892644;0,376318874560375;0,272552783109405;0,272561531449407;0,319470699432892;0,20985401459854;0,195509822263798;0,248241206030151;0,309352517985612
"BISE_05";0,181644359464627;0,194230769230769;0,212;0,190900098911968;0;0,133649289099526;0,295112781954887;0,287671232876713;0,303176130895092;0,345521023765996;0,318181818181818;0,415506958250497;0,178743961352657;0,288389513108614;0,293069306930693;0,347465437788018;0,41699604743083;0,273933649289099;0,331282051282051;0,341747572815534;0,16911045943304;0,340248962655602;0,327569644572526;0,263057929724597;0,27037037037037;0,408284023668638;0,275766016713092;0,484425349087003;0,298928919182084;0,328214971209213;0,291949563530553;0,39611054247697;0,318091451292247;0,16555023923445;0,357277882797731;0,311348205625607;0,43620178041543;0,350140056022409;0,306238185255199;0,264325323475046;0,429473684210526;0,341262580054895;0,353958143767061;0,212903225806451;0,207364341085271;0,247619047619048;0,217148182665424;0,188644688644689;0,304114490161002;0,271559633027523;0,345005149330587;0,185185185185186;0,287776708373435;0,329928498467825;0,298315163528246;0,217973231357553;0,320261437908497;0,292123629112662;0,431330472103004;0,333960489181562;0,189285714285715;0,19487648673376;0,236;0,263888888888889
"BISE_06";0,140204271123491;0,15406162464986;0,161978661493695;0,172744721689059;0,183597390493942;0;0,294227188081937;0,309872922776148;0,27755905511811;0,31703056768559;0,33034914950761;0,423191278493558;0,161105815061964;0,290508149568552;0,320197044334975;0,328170377541142;0,180598555211559;0,258188824662813;0,317829457364341;0,338042381432897;0,162650602409639;0,312749003984064;0,327345309381237;0,268527430221367;0,343866171003718;0,144177449168207;0,273062730627306;0,42570281124498;0,301556420233463;0,340782122905028;0,279048490393413;0,445628997867804;0,300101729399797;0,193517635843661;0,354166666666667;0,302823758519961;0,435897435897436;0,347053320860617;0,297652582159624;0,241314553990611;0,475301866081229;0,341018251681076;0,321739130434783;0,191956124314443;0,221010901883053;0,21651376146789;0,220952380952381;0,193460490463215;0,255774165953807;0,28131021194605;0,396995708154506;0,186834462729913;0,274831243972999;0,331975560081467;0,300893743793446;0,206256109481916;0,360637087599545;0,30048309178744;0,348044132397192;0,272890484739676;0,219241443108233;0,216318785578748;0,185185185185185;0,279920870425322
"BISE_07";0,171563981042654;0,17254528122021;0,175421209117939;0,174509803921569;0,177925784966698;0,144177449168207;0;0,297695852534562;0,302644466209598;0,352941176470588;0,330798479087453;0,397828232971372;0,169847328244275;0,31357552581262;0,30223880597015;0,323583180987203;0,212;0,306483300589391;0,292987512007685;0,356793743890518;0,156342182890855;0,294597349643221;0,342359767891683;0,25432999088423;0,352293577981652;0,181566820276498;0,327485380116959;0,467084639498433;0,289908256880734;0,458745874587459;0,306;0,411644535240041;0,313765182186235;0,183953033268102;0,365900383141762;0,317120622568094;0,416502946954813;0,352885525070956;0,356504468718967;0,299521531100479;0,44327731092437;0,333938294010889;0,36166194523135;0,225045372050817;0,236686390532544;0,225866916588566;0,24739336492891;0,190261496844004;0,294990723562152;0,272065514103731;0,364850976361768;0,226666666666667;0,295609756097561;0,320486815415821;0,312562814070352;0,196498054474709;0,323913043478261;0,427586206896552;0,409185803757829;0,273049645390071;0,191374663072776;0,187845303867403;0,15863277826468;0,251231527093596
"BISE_08";0,190926275992439;0,193916349809886;0,207509881422925;0,190615835777126;0,163187855787476;0,181566820276498;0,172154280338664;0;0,287569573283859;0,347703842549203;0,314126394052044;0,424361493123772;0,173003802281369;0,3126213592233;0,263644773358002;0,333933393339334;0,161978661493695;0,321011673151751;0,290753098188751;0,480186480186479;0,14313725490196;0,320486815415821;0,477560414269275;0,246296296296296;0,312883435582822;0,164750957854406;0,303939962476548;0,430861723446894;0,327983951855567;0,414784394250513;0,289224952741021;0,394477317554241;0,309090909090909;0,181208053691275;0,376344086021506;0,282568807339449;0,421309872922776;0,374517374517374;0,318051575931233;0,277725118483413;0,41033434650456;0,331546023235031;0,347014925373134;0,211732355637031;0,213818860877684;0,236940298507462;0,217625899280575;0,194899817850638;0,288725939505041;0,252688172043011;0,325396825396826;0,190147783251232;0,322709163346614;0,331987891019173;0,336755646817248;0,196313364055299;0,310994764397906;0,379679144385027;0,357357357357357;0,245122985581001;0,360759493670886;0,344191096634093;0,126079447322971;0,262745098039216
"BISE_09";0,179941002949852;0,181008902077151;0,184346035015448;0,191446028513238;0,200394866732478;0,164750957854406;0,156555772994129;0,201951219512195;0;0,340845070422535;0,33076181292189;0,140280561122245;0,160975609756098;0,298039215686275;0,267217630853994;0,336520076481835;0,175421209117939;0,302093718843469;0,302504816955684;0,436619718309859;0,291585127201566;0,315436241610738;0,423982869379015;0,29811320754717;0,358095238095238;0,147940074906367;0,269415148609779;0,407550822846079;0,279620853080569;0,445989304812834;0,28075117370892;0,396263520157325;0,280834914611006;0,187380497131931;0,33456561922366;0,336008024072217;0,167608286252354;0,326027397260273;0,30078125;0,281553398058252;0,428282828282829;0,335863377609108;0,353271028037383;0,289788408463661;0,207407407407408;0,197519929140832;0,218554861730597;0,270566727605118;0,272727272727273;0,254043767840152;0,321463897131553;0,189516129032259;0,260583254938852;0,193768257059396;0,283639883833495;0,175502742230347;0,336116910229645;0,435267857142857;0,340425531914893;0,284926470588235;0,273445212240869;0,25760649087221;0,19487648673376;0,166509877704609
"BISE_10";0,15850144092219;0,178743961352657;0,18391959798995;0,192842942345925;0,201542912246866;0,147940074906367;0,149139579349904;0,201143946615824;0,152777777777779;0;0,333956969130028;0,155599603567889;0,158699808795411;0,297244094488189;0,274582560296846;0,334579439252336;0,207509881422925;0,306163021868787;0,338491295938105;0,468325791855204;0,285714285714286;0,281368821292776;0,472625698324022;0,274766355140187;0,350893697083725;0,157116451016636;0,307251908396947;0,397683397683398;0,271186440677966;0,424180327868853;0,306852035749751;0,384916748285994;0,293785310734464;0,280534351145038;0,324271844660194;0,296682464454976;0,171014492753623;0,330776605944391;0,346938775510204;0,295256534365925;0,404426559356137;0,330241187384045;0,362948960302457;0,302452316076294;0,200367647058824;0,200351493848858;0,213463241806909;0,290613718411552;0,279480037140204;0,261395348837209;0,278817733990147;0,197592778335004;0,275964391691395;0,161290322580645;0,29051987767584;0,197822141560799;0,316008316008316;0,393810032017076;0,350048216007715;0,278837420526794;0,3347022587269;0,309398099260823;0,169203222918532;0,154337899543379
