"";"BISE_01";"BISE_02";"BISE_03";"BISE_04";"BISE_05";"BISE_06";"BISE_07";"BISE_08";"BISE_09";"BISE_10";"BISE_11";"BISE_12";"BISE_13";"BISE_14";"BISE_15";"BISE_16";"BISE_17";"BISE_18";"BISE_19";"BISE_20";"BISE_21";"BISE_22";"BISE_23";"BISE_24";"BISE_25";"BISE_26";"BISE_27";"BISE_28";"BISE_29";"BISE_30";"BISE_31";"BISE_32";"BISE_33";"BISE_34";"BISE_35";"BISE_36";"BISE_37";"BISE_38";"BISE_39";"BISE_40";"BISE_41";"BISE_42";"BISE_43";"BISE_44";"BISE_45";"BISE_46";"BISE_47";"BISE_48";"BISE_49";"BISE_50";"BISE_51";"BISE_52";"BISE_53";"BISE_54";"BISE_55";"BISE_56";"BISE_57";"BISE_58";"BISE_59";"BISE_60";"BISE_61";"BISE_62";"BISE_63";"BISE_64"
"BISE_01";0;0,297391304347826;0,297836609700682;0,33900342054174;0,256309214387524;0,275365085425217;0,389784459337077;0,497232472324723;0,436546401005206;0,383815302182649;0,438569989929507;0,606577595066804;0,307961861298998;0,367931224860005;0,405809989625018;0,490411359976577;0,519723780750971;0,310528391167192;0,442795680042146;0,542372881355932;0,409448055097488;0,438742118285578;0,447723861930966;0,355837374114137;0,469946401225115;0,580323424034085;0,423263475793905;0,505314160675211;0,475236738456382;0,402305899668834;0,492354252946798;0,448294679399727;0,450523864959255;0,611329812770043;0,522915516289343;0,384085580304807;0,629758118916835;0,481256805101882;0,482421507802218;0,253151927437642;0,484894809638203;0,518276559340488;0,396271617878266;0,444654325651681;0,384641580112379;0,383260598503741;0,404458598726115;0,398344066237351;0,172552278077829;0,563209141385692;0,383794141801259;0,207952605683301;0,429987797437462;0,566571661237785;0,436367669895733;0,450899905273129;0,403503584891714;0,535736611794124;0,451147242060477;0,489781645815526;0,316905845292265;0,33635300993571;0,39357887874837;0,513176895306859
"BISE_02";0,297391304347826;0;0,214753657004397;0,22715359077407;0,283218125960061;0,346598547996773;0,370507845453012;0,440693661082583;0,386849790828005;0,418818773860319;0,448675756151073;0,521933229813665;0,366342648845686;0,360769293456116;0,380256352597257;0,411190386781825;0,490785950543393;0,363054963388637;0,583204054193815;0,514411472383927;0,425851408381588;0,543996375169914;0,474910631537138;0,304701541954403;0,571491343703313;0,562762237762238;0,483015597920277;0,457084420622047;0,435707678075856;0,435349796735635;0,40653342964925;0,482122171596262;0,391634980988593;0,555536105032823;0,537660256410256;0,439366240097502;0,559309652086567;0,486770397282995;0,500666607412674;0,264095972579263;0,507234325627806;0,473583246742866;0,45397504456328;0,351991577469732;0,363971973178633;0,343799611924502;0,470458084077686;0,283151875930132;0,297551290536069;0,461258278145695;0,438958220293;0,314793794930004;0,463259775454897;0,496826312752452;0,470658862374306;0,365842959497003;0,426468099509223;0,524704913532803;0,409694052939154;0,448004577313689;0,342760246019429;0,35;0,322973477773627;0,444139351295692
"BISE_03";0,297836609700682;0,29156010230179;0;0,246374463258527;0,333333333333333;0,252453653217012;0,280097850777564;0,38940757087082;0,396132949824225;0,431538911644236;0,447391391929094;0,599423037296518;0,30771643663739;0,423550693427513;0,496945185440151;0,443685738952986;0,547788636740103;0,361169944528492;0,500906575054872;0,52149218147395;0,360644614079729;0,450087565674256;0,469799096917741;0,295441963461893;0,376244085495187;0,626109467455621;0,399625935162095;0,480590311196663;0,43347572815534;0,523260059884612;0,425190497534738;0,480887701328583;0,412429378531074;0,56384074941452;0,545173479903813;0,364042790994731;0,659036028204385;0,500814332247557;0,460256716893885;0,350685439051501;0,489402390438247;0,479098600988523;0,441065699539685;0,299432818306278;0,386128048780488;0,364166342790517;0,419087136929461;0,363001293661061;0,27147766323024;0,501477490005215;0,399329608938547;0,311193526635199;0,457238158772515;0,553469387755102;0,429647425491851;0,401144801980198;0,476908118619349;0,466395112016293;0,488390213495403;0,533013924240156;0,272023674026861;0,311575846833579;0,34801347856751;0,517727930535456
"BISE_04";0,214753657004397;0,323863636363636;0,437899361022364;0;0,294443977473313;0,233076035844202;0,473293768545994;0,453521664439779;0,44090403853279;0,407233511847994;0,424675646640774;0,539776951672863;0,338848856863268;0,426563916591115;0,456037326039739;0,458894531537499;0,514368694588811;0,419036077188403;0,466638014397765;0,50823672971324;0,349276759884282;0,463776291401402;0,531737773152966;0,297221980318732;0,436020423951725;0,567732115677321;0,4305874051861;0,528633004926108;0,45570823610751;0,431812151764394;0,433730715287518;0,568559623330451;0,536036940373419;0,307685278260075;0,521103763572537;0,422479684608577;0,574647146488998;0,519227674979887;0,526653995836727;0,413335630599587;0,629902994517081;0,507001486349057;0,378051339441841;0,232643118148599;0,38;0,342196349905601;0,43756050338819;0,27370868626474;0,381224808217397;0,511981865284974;0,569842648904334;0,226229508196721;0,457111321349732;0,465634789017874;0,453226422298587;0,403581495606036;0,538809831824062;0,491304017619807;0,508459350202126;0,464365256124722;0,359442640692641;0,333333333333333;0,308982644688113;0,476135425268373
"BISE_05";0,33900342054174;0,310255969764645;0,364293085655315;0,420728291316527;0;0,237160120845922;0,469341712996535;0,419998136240798;0,392727899362399;0,402858418937025;0,446131597975416;0,500715910048008;0,397536192788418;0,338492694922609;0,43067768007816;0,406794757602748;0,509323820334036;0,363116581064057;0,427106827968013;0,514779091474798;0,291402714932127;0,540087940873796;0,441049293744595;0,410311999245923;0,454792658055744;0,572228241242326;0,326855810338127;0,58996574652428;0,468538565629229;0,465619154508043;0,414025455452957;0,465258173208269;0,494430003713331;0,362595820644755;0,552301607338214;0,415550561797753;0,545047923322684;0,456896551724138;0,473282442748092;0,350714285714286;0,494134022668522;0,47807429261097;0,390212765957447;0,405722164770769;0,361998361998362;0,421579330422125;0,436804308797127;0,439605334155554;0,418373394797497;0,493889387557827;0,479008506356901;0,328738337395982;0,450235427829193;0,371939500292471;0,443475528321156;0,302827843380982;0,437360406091371;0,486557262569832;0,632335794792072;0,469231898957262;0,288798169109915;0,324341682723186;0,340142846171569;0,399228616804054
"BISE_06";0,22715359077407;0,307961861298998;0,38094776625642;0,367845489020196;0,409243621174975;0;0,428967002538266;0,47302538787024;0,44412497603987;0,423689470629957;0,455549779048609;0,564939105698284;0,350731017135671;0,393913416202315;0,406287373996241;0,433235339625561;0,437899361022364;0,496531013772393;0,527936359382312;0,49878869448183;0,32586950536845;0,496825810940082;0,45252774352651;0,384467209526311;0,507804212759509;0,296435122418056;0,34235368156073;0,536380952380952;0,473988904076546;0,480740154078767;0,492526102306017;0,557931233747472;0,472291666666667;0,411349603057924;0,504507628294036;0,422218316048515;0,601042367182246;0,486045916190151;0,406584560895114;0,471626494591004;0,631923890063425;0,487048341857779;0,37112828438949;0,29616278138268;0,412937126290995;0,365022877478393;0,446227929373997;0,290643950332082;0,401042873696408;0,490206141476349;0,596710208030963;0,369380108991826;0,380502881964748;0,459578594728026;0,434663220804393;0,335897435897436;0,491569390402075;0,499165275459099;0,561568194367752;0,400112128574098;0,33245711123409;0,381340645068187;0,291793699186992;0,409794428129217
"BISE_07";0,246374463258527;0,366342648845686;0,378566333808845;0,271493952271984;0,363727959697733;0,296435122418056;0;0,452991452991453;0,40648837423031;0,442702416117549;0,501587301587302;0,494575413981565;0,325252167757919;0,471819899244333;0,482155574899106;0,401920438957476;0,364293085655315;0,495391705069124;0,450709097198201;0,532779158454024;0,309387316374059;0,475162196184758;0,499724170541414;0,35948424589122;0,482347511729867;0,325909428359317;0,45160116448326;0,615835184811149;0,434773108019521;0,605839416058394;0,410779253743972;0,501792428084288;0,412560963471683;0,350248756218905;0,569968983762087;0,471270119256109;0,504571517123818;0,484698914116486;0,57432495561992;0,472749691738594;0,576564580559254;0,478403570959695;0,451294253370827;0,418599346057334;0,35568132346539;0,368015051740358;0,388958233317331;0,321074380165289;0,447371940617895;0,456326420320205;0,509175520238827;0,423383878691141;0,509344564359042;0,41115518497531;0,473915989159892;0,267473450234626;0,436832912866292;0,552389499663451;0,589014413712505;0,448284561049445;0,317757009345794;0,290412292289508;0,200466694951209;0,390403409508413
"BISE_08";0,256309214387524;0,30771643663739;0,330555555555555;0,320981387478849;0,271967983295633;0,325909428359317;0,246236559139785;0;0,503555706061632;0,454701254187115;0,409568762068226;0,514466938917369;0,323819061926223;0,422225747600539;0,308671204498372;0,401838031209523;0,38094776625642;0,494862725282129;0,466808371484631;0,634313611530861;0,276484037598442;0,483942825320215;0,626727631715681;0,408945995555985;0,465773414698859;0,296079909536374;0,407558041009998;0,559510770354144;0,473804658765836;0,54145827849434;0,434886857485389;0,450199203187251;0,536891965749681;0,401570223902297;0,558773712737127;0,384175261612588;0,547219480092136;0,52072733338894;0,520715712672631;0,380635045080361;0,499612969811645;0,478356804464923;0,423091164926313;0,344325609031491;0,40270618556701;0,31028256748217;0,526705446853517;0,323939863817164;0,433644091033726;0,482173854987315;0,441529355303151;0,316411297766291;0,450624846851262;0,399638024648798;0,448711869764501;0,466279247591375;0,376127506786934;0,574198988195616;0,523759053170818;0,447995092298255;0,525768004028874;0,485199257753822;0,12921023593085;0,400108873162765
"BISE_09";0,283218125960061;0,338848856863268;0,289697491656798;0,409448055097488;0,284984473605129;0,296079909536374;0,295334086367191;0,299017398359326;0;0,403522818254604;0,42519556714472;0,29156010230179;0,312536985374926;0,430947536052376;0,381133671742809;0,411992551210428;0,378566333808845;0,479872336044477;0,421602231964926;0,559115179252479;0,430452674897119;0,539000427167877;0,542218299499853;0,536149607613959;0,551448707909162;0,334349980937857;0,452869238005645;0,511972822934792;0,413748001743933;0,634780998240578;0,44531190782991;0,515512326010398;0,327823226785865;0,403758438241197;0,558074467321902;0,43472728814997;0,336671802773498;0,522946175637394;0,502562614834155;0,454030583349066;0,564845951104244;0,570240076063703;0,408786865308604;0,41711986888177;0,313275667544189;0,458027981345769;0,342822085889571;0,401838831800974;0,347517730496454;0,480885972108285;0,481394174103384;0,311736700476092;0,427299290385418;0,369093231162197;0,400743997294555;0,255857275918894;0,468272348309402;0,588076490438695;0,494008845999196;0,455104;0,432415118513773;0,408964763266336;0,295327217878471;0,221859380206598
"BISE_10";0,333333333333333;0,397536192788418;0,300250845239394;0,425851408381588;0,396329717124607;0,334349980937857;0,329352884362104;0,388316777544883;0,242020714436694;0;0,475148483901219;0,323863636363636;0,343915343915344;0,401869158878505;0,369524729254328;0,397622906537007;0,330555555555555;0,466703869047619;0,511196417146513;0,632358083692738;0,481399506256917;0,422282263191354;0,623294093134702;0,358847867600255;0,530312802321832;0,347060282808236;0,409948542024014;0,570991699432067;0,416268645749137;0,589133552687083;0,48574915017868;0,478509585652443;0,400718562874252;0,400277557494052;0,517179510182112;0,369480324421748;0,270648030495553;0,430614406779661;0,512050426399703;0,407891343591507;0,503870806626155;0,507569265924022;0,451438563026546;0,458490851353395;0,229105493088878;0,302552960347637;0,404948421624137;0,45255224391915;0,42357503475525;0,484417593752302;0,400217256362508;0,304580077158967;0,414608875841824;0,208680184987549;0,479029433836405;0,329230769230769;0,426683608640407;0,532783588093323;0,539073744814156;0,456583000196605;0,48578637510513;0,474895953245373;0,196414387836151;0,260480391525533
