"";"BISE_01";"BISE_02";"BISE_03";"BISE_04";"BISE_05";"BISE_06";"BISE_07";"BISE_08";"BISE_09";"BISE_10";"BISE_11";"BISE_12";"BISE_13";"BISE_14";"BISE_15";"BISE_16";"BISE_17";"BISE_18";"BISE_19";"BISE_20";"BISE_21";"BISE_22";"BISE_23";"BISE_24";"BISE_25";"BISE_26";"BISE_27";"BISE_28";"BISE_29";"BISE_30";"BISE_31";"BISE_32";"BISE_33";"BISE_34";"BISE_35";"BISE_36";"BISE_37";"BISE_38";"BISE_39";"BISE_40";"BISE_41";"BISE_42";"BISE_43";"BISE_44";"BISE_45";"BISE_46";"BISE_47";"BISE_48";"BISE_49";"BISE_50";"BISE_51";"BISE_52";"BISE_53";"BISE_54";"BISE_55";"BISE_56";"BISE_57";"BISE_58";"BISE_59";"BISE_60";"BISE_61";"BISE_62";"BISE_63";"BISE_64"
"BISE_01";0;0,000583391462516625;0,000714962184697132;0,0013916975181274;0,00111182983094804;0,00186099767446124;0,0079417445426071;0,011005128898977;0,0112623017561149;0,00812765955519135;0,019410354908032;0,0424492702445014;0,00349636057157654;0,0103477086736454;0,00876388925059723;0,0134077652640703;0,029637420828573;0,000590175265145376;0,00684936934829805;0,014852028260367;0,0027259180137571;0,0039947098894284;0,0160277261406707;0,000672050608399033;0,00474582296159221;0,0223737102604742;0,0118859774110576;0,00853865890578898;0,0124693091393708;0,00790871070081134;0,00337743499325471;0,0141344951557412;0,0101359981119822;0,0390520739412761;0,0069259186904298;0,00856610221117449;0,0351615384986299;0,00700341478819722;0,011488672093414;0,000343301368948445;0,0199760392401309;0,0101978198289454;0,0079773365386604;0,00126159692050964;0,0038310309226095;0,00141765955200857;0,00372949462376493;0,001799406856694;0,00108038366626384;0,0114168982524581;0,0117067193302718;0,00124125219007332;0,0162557353209489;0,0289457791781491;0,0172994282991987;0,0588683238242014;0,0202905423577793;0,0296358587440022;0,00851037792247378;0,0234628199850926;0,000433571488264839;0,00175260856829218;0,00123304032784599;0,016853585061505
"BISE_02";0,000583391462516625;0;0,000252065570747195;0,00358125556138256;0,00250482041123079;0,000615000009601685;0,0079844114734624;0,00613535706995272;0,00801398634219552;0,00658953971538145;0,0237941660153147;0,0264868735297146;0,0040175573165242;0,00537404121290308;0,00935402019243292;0,0183814539599072;0,0357670140735347;0,000878662142254072;0,00683920341651212;0,0200685637083835;0,00187451663401372;0,00896225526592276;0,0213038039705307;0,000844705850720384;0,00353724769311103;0,0274148692606375;0,00332397114572847;0,00835530526399153;0,0034229860450663;0,0108490899392959;0,00590707021496883;0,00535503122521552;0,00646964445212062;0,0155577346676907;0,00966499945942156;0,0169014103972169;0,0213540193548596;0,0101052239287449;0,00398212248098351;0,00109302705313108;0,00872588950201991;0,0173263430083734;0,00614780357850297;0,000480768438775092;0,00365736321012444;0,00341374783077519;0,00302400042674211;0,00185036176807607;0,000374045662567379;0,022233979599773;0,0043976043303422;0,00194584810474918;0,0202267569591934;0,0159447771652768;0,0215373483999086;0,0297061384925597;0,00794131959076894;0,0319173373764858;0,0169472149507608;0,0252128097522446;0,00064631557702155;0,00552550516700445;0,00192591905424089;0,00913809887825678
"BISE_03";0,000714962184697132;0,00185025276258655;0;0,0041426167877685;0,00179350163468839;0,000625541939706764;0,003681967835508;0,010719123758395;0,0088705980005086;0,00877433886789558;0,0270977761383155;0,0460518978707902;0,00169700533174488;0,00774023696018999;0,0102948913443905;0,0199235544264378;0,0568444659692913;0,00525940103379274;0,00506755944489679;0,0243573987473782;0,0020938136602231;0,00621366843441629;0,0255482091510211;0,000542176420800233;0,0051963341840815;0,0494693300581652;0,00588332303757721;0,00582106085630252;0,00727667942945476;0,00698649454613109;0,00480758874629572;0,00846349618632636;0,00824167071818205;0,0258807896918802;0,0129253476352718;0,00885334239421631;0,0364746425651186;0,0125163713217726;0,00425944701386616;0,00437331235686234;0,0130291855395643;0,01851907586165;0,00830370672288239;0,00240749331070789;0,00334679456893294;0,00168081620075777;0,0032868114787481;0,00053571490552784;0,000797616842403315;0,0268998824911992;0,00757766875739097;0,00129240481626303;0,0192754526328052;0,034640567733208;0,0211514245825772;0,0385148389154875;0,0141044485283255;0,0131847594882963;0,00736729499218369;0,0451517802851409;0,00103260122733584;0,00574105744881637;0,0112278559232974;0,0253575672642603
"BISE_04";0,000252065570747195;0,000955509043040426;0,000678177821802572;0;0,00118484981952194;0,000472938480896801;0,00583071762928755;0,00854295711706898;0,00937932449343992;0,0137810513580916;0,0168062085742204;0,0287973153636538;0,00247990572339507;0,0111432806018492;0,00925455873380643;0,0251575311628069;0,0275975870644012;0,00600270672705783;0,00749499856819602;0,0125860138345086;0,00169636633632342;0,00702673198384618;0,0141331633954451;0,000626313636912235;0,00337143792588268;0,0229486004149815;0,0131426437683719;0,00538628788612838;0,00708602645642498;0,00743933969028432;0,00790886058319584;0,0344773231900137;0,00878184430761686;0,00165727491127443;0,0135352182829978;0,0141101024977635;0,0219908641880509;0,0143120093159534;0,0112009578646779;0,00445953636067298;0,0432291301237002;0,0223470878609933;0,0101463179163985;0,00410356338220863;0,003146009188147;0,00260766810267499;0,00209334531147909;0,00134515243360211;0,0093026662573672;0,0323484004315855;0,0343605962076798;0,00110555539025348;0,0211737543689812;0,0205969362925762;0,0218342681636103;0,000610665151229872;0,0467102002584174;0,0246214764355159;0,0116676828835163;0,0197684138301844;0,00414601532207737;0,0006100832151541;0,00326707942362936;0,0130484884817026
"BISE_05";0,0013916975181274;0,00233229511104582;0,00068401514115024;0,000978842555149129;0;0,000781559342073912;0,0108057930168632;0,0114632233660596;0,00764532122890604;0,0183167846099388;0,0213066745626231;0,0350812040552664;0,00211596594940122;0,00608991447727769;0,00978025772550906;0,0268678326958403;0,0417681558703102;0,00189960473652362;0,00651115459927598;0,0183050399932676;0,000787164539733709;0,00743862420930674;0,0197627250326904;0,00475691094896358;0,0050081472488821;0,0351917214649979;0,00901131508299335;0,0252837031874884;0,00975213573900935;0,00497087042515254;0,00233393759739031;0,0208401051971578;0,00746606681216311;0,000687649610325414;0,00630156876981514;0,0123512761723865;0,0284178277726999;0,00573815656909415;0,00745824440517673;0,00166076813732796;0,0272303171672397;0,0257841455879015;0,0142486607887788;0,00251375024891631;0,00198005980018934;0,00218203075557111;0,00167740932413962;0,00119015388381061;0,0123930239033307;0,0354634649813015;0,019491451134918;0,000355680063033104;0,00924835192338613;0,0230763648047461;0,00991164628114127;0,000876729698997325;0,0319843327031091;0,0123451188542916;0,0435528410896606;0,0273881576733843;0,00037565108528903;0,00298518395889369;0,00824755350344186;0,0129903851959576
"BISE_06";0,00358125556138256;0,00349636057157654;0,00402186876760746;0,00384971202356721;0,0029266038824427;0;0,00568881873018445;0,00540316657692719;0,00927734246841916;0,0224734322419622;0,0260702365123713;0,056959112963364;0,00114869489898894;0,0125617697598741;0,00824827755794577;0,0170922616168825;0,000678177821802572;0,00385539914360122;0,00458810975192447;0,00770447174468103;0,000216890467144681;0,00589376280806708;0,00922395372575613;0,00633806869150622;0,00870665178738972;0,000625050809749172;0,0111050195231077;0,0120512576334519;0,001890266356672;0,0050906527053276;0,00203455816008424;0,0397766736596099;0,00985285101524269;0,000757198158352512;0,0100771423399904;0,0165334034335263;0,0471028438111567;0,010008200793634;0,00903612209298332;0,00298316046681157;0,0489092983048434;0,014964670527106;0,0183405499547848;0,00714992469570075;0,00285334632486567;0,00107922506049429;0,00353532512106747;0,00342549174686768;0,0131370769938248;0,020672315967629;0,0412780604175096;0,00103419646024561;0,0172617121538201;0,0427458083542496;0,018927681983131;0,000405356357011888;0,0572926868387535;0,0183556158745568;0,0272730281457745;0,00889469662120557;0,00460308926132602;0,000805721018134697;0,00226065132910591;0,0300399877203021
"BISE_07";0,0041426167877685;0,0040175573165242;0,00395523152360933;0,00424169425080589;0,0030066789605403;0,000625050809749172;0;0,00504346851416515;0,00820214896327531;0,0228640317339051;0,0158538959757579;0,0279288620977363;0,00236594375342847;0,00704694150540308;0,00610659064124475;0,0206924581577714;0,00068401514115024;0,00876827432670302;0,00708361123234735;0,0119853794757661;0,000219155026468076;0,00744089412598137;0,0130055529079212;0,0013610778381159;0,0126567467329379;0,00263934916584407;0,012246674987431;0,02595683928472;0,00467324937930091;0,0249419264496982;0,00735462623131888;0,0228953045458422;0,00502810328535785;0,00217228836117833;0,0108710382033732;0,00661658376519947;0,02170999277967;0,0107425345928929;0,00915926559009606;0,00717370215950153;0,0304192708125184;0,0203618725033738;0,0171280774492319;0,00507097999100226;0,00665188799363214;0,00341924706990504;0,00556445229901104;0,00284672893464388;0,0144674939569311;0,0296768768039732;0,0261283790576157;0,000727720936462672;0,0223555296116806;0,0180610566135888;0,0245000448186006;0,00119011368135169;0,036981049415475;0,0550532773423205;0,0500614585667394;0,0114589693894038;0,0011418385421782;0,000968089872581457;0,000712398290453997;0,0123243208759476
"BISE_08";0,00111182983094804;0,00169700533174488;0,000845114553806203;0,000708923930484939;0,000160176888891472;0,00263934916584407;0,00261164655831414;0;0,00593154459585166;0,0123873048994045;0,0203591766870184;0,042445956945075;0,00129306721271938;0,0123201098197425;0,00815645556714939;0,0259472626206623;0,00402186876760746;0,00452386142715455;0,00524208185413566;0,0394396585678096;0,000845850091414357;0,00668093044268736;0,0425243988461679;0,00356182800423088;0,015713693653542;0,000675460621243573;0,0102983011305469;0,0153976909474678;0,0108405789182113;0,0119112377805843;0,00448951134732267;0,0277951865020316;0,00502019435688816;0,00141045280204066;0,0147503086201037;0,007340893852122;0,0357925473616989;0,0156974725782995;0,00736609227952223;0,00338984183501445;0,0359351536023831;0,0244820170828954;0,00918060806018994;0,00506149664241651;0,00406601983967225;0,00277943566143102;0,00307142196587429;0,00224782284881297;0,00493459931186035;0,0311896508878087;0,0283582184319806;0,000573889665876903;0,0297071948933281;0,026320995631999;0,030868011468264;0,000599075125619963;0,0400345773369148;0,036450117531474;0,0331419253695477;0,0114668266678604;0,00748127907077945;0,0160888487692794;0,000422064476191197;0,0167254988566075
"BISE_09";0,00250482041123079;0,00247990572339507;0,0022177442507374;0,0027259180137571;0,00147574731017297;0,000675460621243573;0,000632193093124789;0,0013366713168399;0;0,0189210847000054;0,0104787462760694;0,00185025276258655;0,00153609810360478;0,00972574250851821;0,00653871954947016;0,0169540684275684;0,00395523152360933;0,00813944789998455;0,00701475398563756;0,0247584735088215;0,00608809499644458;0,00454977563833725;0,0264912177368397;0,00797160132570274;0,0147810665324688;0,000994197890995308;0,0127304974076186;0,0188064300304116;0,00695352804623606;0,0267312363294503;0,00585806839715963;0,0496307371550753;0,00396586671168531;0,00134920627048829;0,0164539352533206;0,0164934984045715;0,00116836757828143;0,0169389263880642;0,0101937189543166;0,00674874999578523;0,0593536910499286;0,0129305661197432;0,0155912835678129;0,0174677173473543;0,00976188657923793;0,00170209162328439;0,00904253053428028;0,0172996728785118;0,0109804942089948;0,0107506246299109;0,0491523030466801;0,00213062122670094;0,0298523497720504;0,00270459585705196;0,0319909286863254;0,00384114492248178;0,0668042410142349;0,0630767638440279;0,0360214402837407;0,0140979165170469;0,00198005160204517;0,00743362431027639;0,00877261420847186;0,00474196471903876
"BISE_10";0,00179350163468839;0,00211596594940122;0,00168234512236576;0,00187451663401372;0,00095955908460521;0,000994197890995308;0,00146714562416239;0,000840752002192025;0,000476816082926712;0;0,0139263971446211;0,000955509043040426;0,00119038474628219;0,0120819406666797;0,00858894879180516;0,0203660656525222;0,000845114553806203;0,00414414910597105;0,0117616581396944;0,0456146969383686;0,00597277985584732;0,00687028089796904;0,0471159191420645;0,00293314673441936;0,00655779141413237;0,00232722814969555;0,00684430101154221;0,0339618448369534;0,00875947171449298;0,0162978680361796;0,00573123439228995;0,0227551305291798;0,0030904403224925;0,00821556332732154;0,0085460295386075;0,0120005468260775;0,00185651276953891;0,008744064015342;0,00743605844287365;0,00398552214920578;0,0294826853548613;0,0186278499805963;0,0153808350897471;0,0229966933801899;0,00779533534855026;0,00426313285982527;0,00616760153774965;0,0216082605106798;0,0142794084269515;0,0235600927127735;0,0224065598402849;0,000948337378070763;0,0169731439750667;0,00129458104965074;0,018262966415048;0,00250338642212045;0,0359398812589447;0,0443468518724623;0,0595389356734324;0,00469646126637824;0,0100892239341508;0,0229891909808986;0,0015723381865016;0,00136850538409838
