"";"X1000794";"X1002070";"X1002835";"X1013578";"X1020585";"X102522790";"X102558290";"X102565918";"X102710354";"X102979699";"X103079544";"X1032756";"X103498073";"X1037288";"X1037319";"X103997429";"X104001606";"X1042814";"X104340218";"X104372713";"X1063891";"X1162125";"X1181282";"X1195102";"X119788004";"X1198632";"X1198651";"X120786288";"X126037304";"X126043370";"X1269085";"X128048854";"X1318887";"X1419844";"X1419845";"X1489006";"X1504935";"X1505603";"X1611430";"X1789695";"X1948";"X2049366";"X2049562";"X2069580";"X2071998";"X2076179";"X2076745";"X2077503";"X2119156";"X2119498";"X2119537";"X2119703";"X2120343";"X2120372";"X2120383";"X2120412";"X2120510";"X2120580";"X2120754";"X2120836";"X2120880";"X2120899";"X2120979";"X2120985C1";"X2121254";"X2121983C1";"X2122146";"X2122150";"X2124312";"X2128073";"X2130185";"X2131873";"X2155886";"X2164";"X2171";"X2181931";"X2181947";"X2181976";"X2188311";"X2191143";"X2193269";"X2193785C1";"X2230246";"X2230514";"X2279676";"X2279885";"X2280384";"X2281434";"X2281441";"X2281488";"X2282578";"X2282603";"X2282607";"X2282616";"X2282644C1";"X2282663";"X2282727";"X2282732";"X2282747";"X2282769";"X2282770";"X2282796";"X2283045";"X2283075";"X2283127";"X2283334";"X2283337";"X2283346";"X2283674";"X2283711";"X2283740";"X2283754";"X2283761";"X2283775";"X2283953";"X2283969";"X2283983";"X2284094";"X2284116C1";"X2284120";"X2284354";"X2284394";"X2284396";"X2307755";"X2307757";"X2307759";"X2307760";"X2307763";"X2307766";"X2308261";"X2308266";"X2308267";"X2308269";"X2308272";"X2308278";"X2308289";"X2308295";"X2308359";"X2308365";"X2308382";"X2308383";"X2389";"X2416";"X2420";"X2422";"X2499";"X2512861";"X2513009";"X2513144";"X2513576";"X2518091";"X2518102";"X2518117";"X2518120";"X2518166";"X2518208";"X2518442";"X2518830";"X2523138";"X2523318";"X2523664";"X2524401";"X2525705";"X2525706";"X2526774";"X2527766";"X2531688";"X2534205";"X2538727";"X2538825";"X2540225";"X2540688";"X2552607";"X2552703";"X2553";"X2554333";"X2555201";"X2555295";"X2555644";"X2555962";"X2557854";"X2558164";"X2558209";"X2558212";"X2558227";"X2558228";"X2559052";"X2559068";"X2559079";"X2559082";"X2559238";"X2559270";"X2559290";"X2559441";"X2559545";"X2559630";"X2559645";"X2559647";"X2560";"X2560113";"X2560208";"X2560211";"X2560212";"X2560216";"X2560223";"X2560238";"X2560239";"X2560584";"X2560689";"X2561637";"X2562464";"X2562645";"X2564469";"X2566393";"X2569257";"X2569641";"X2579070";"X2582306";"X2584306";"X2584528";"X2584918";"X2586813";"X2587454";"X2587614";"X2588";"X2588233";"X2592";"X2592471";"X2593015";"X2593986";"X2594455";"X2595140";"X2595488";"X2595518";"X2595607";"X2595861";"X2596";"X2598197";"X2599166";"X2599451";"X2599452";"X2607";"X2613773";"X2615417";"X2626861";"X2626969";"X2626979";"X2627132";"X2627185";"X2627401";"X2627404";"X2627419";"X2627459";"X2627487";"X2628185";"X2628789";"X2638467";"X2638548C1";"X2639576";"X2639987C1";"X2641076";"X2642049";"X2642071";"X2642884";"X2652440";"X2684241";"X2684876";"X2684902";"X2701072";"X2705180";"X2705308";"X2706162";"X2832";"X2873855";"X2876099";"X2882482";"X2888863";"X2888942";"X2889077";"X2927028";"X2928226";"X2940361";"X2973363";"X2982508";"X3033294";"X3042";"X3045622";"X3047621";"X3065";"X3073";"X3085444";"X3085667";"X3112";"X3172047";"X3194322";"X3194385C1";"X3194398C1";"X3194422";"X3194509";"X3194566";"X3194566C1";"X3194568";"X3194946";"X3195018";"X3195066";"X3195227";"X3200877";"X3200900";"X3200900C1";"X3200939C1";"X3201016C1";"X3201168";"X3201179";"X3201179C1";"X3201190C1";"X3201319C1";"X3201444";"X3202401C1";"X3202687";"X3202728";"X3202934";"X3204289";"X3204342";"X3208283";"X3210222";"X3210222C1";"X3210222C10";"X3210222C2";"X3210222C3";"X3210222C4";"X3210222C5";"X3210222C6";"X3210222C7";"X3210222C8";"X3210222C9";"X3210423";"X3212286";"X3212288";"X3212296";"X3212657";"X3219826";"X3219853";"X3219861";"X3219864";"X3219877";"X3219881";"X3219885";"X3219897";"X3219898";"X3219909";"X3219916";"X3219940";"X3220005";"X3220012";"X3220030";"X3220051";"X3220072";"X3220095";"X3220112";"X3220118";"X3220129";"X3220140";"X3220160";"X3220176";"X3220178";"X3220297";"X3220302";"X3220311";"X3220316";"X3220318";"X3220331";"X3220334";"X3220358";"X3220375";"X3220384";"X3220389";"X3220393";"X3220490";"X3220502";"X3220504";"X3220511";"X3220513";"X3220527";"X3220542";"X3220545";"X3220549";"X3220586";"X3220588";"X3220602";"X3220678";"X3220688";"X3220694";"X3220733";"X3220801";"X3220815";"X3220820";"X3220848";"X3220866";"X3220879";"X3220883";"X3220895";"X3220906";"X3220920";"X3220926";"X3220934";"X3220944";"X3220956";"X3220964";"X3220966";"X3220999";"X3221031";"X3221069";"X3221070";"X3221071";"X3221102";"X3221268";"X3221314";"X3221318";"X3221328";"X3221329";"X3221347";"X3221354";"X3221548";"X3221582";"X3221615";"X3221640";"X3221657";"X3221686";"X3221696";"X3221698";"X3222287";"X3222292";"X3222300";"X3222358";"X3222362";"X3222364";"X3222368";"X3222546";"X3222596";"X3222768";"X3222857";"X3223030";"X3223036";"X3223071";"X3223108";"X3223263";"X3223442";"X3223545";"X3223547";"X3223550";"X3223551";"X3223562";"X3224204";"X3224243C1";"X3224260";"X3224279";"X3224302";"X3224324";"X3224336";"X3224344";"X3224359";"X3224437";"X3224487";"X3224489";"X3224505";"X3224595";"X3224612";"X3224724";"X3224726";"X3224755";"X3224769";"X3224882";"X3225210";"X3225218";"X3225251";"X3225265";"X3225307";"X3225314";"X3225337";"X3225355";"X3225370";"X3225488";"X3225653";"X3225655";"X3225670";"X3225798";"X3225829";"X3225840";"X3225859";"X3225870";"X3226206";"X3226216";"X3226460";"X3226904";"X3227472";"X3227538";"X3227637";"X3228067";"X3228138";"X3228217";"X3228262";"X3228301";"X3228350";"X3228397";"X3228479";"X3228481";"X3228598";"X3228645";"X3228687";"X3228773";"X3228793";"X3228812";"X3228826";"X3228831";"X3228837";"X3228843";"X3228858";"X3228870";"X3228891";"X3228894";"X3228931";"X3228980";"X3228981";"X3228987";"X3228996";"X3228998";"X3228999";"X3229010";"X3229012";"X3229014";"X3229020";"X3229030";"X3229032";"X3229040";"X3229042";"X3229052";"X3229055";"X3235";"X3235224";"X3235464";"X3235907";"X3236030";"X3236919";"X3237749";"X3249165";"X3295536";"X3300";"X3323387";"X3384941";"X3385303";"X3442060";"X3451388";"X3464398";"X3481158";"X3511";"X3565";"X3683164";"X3811";"X3833";"X3834";"X3836";"X3837";"X3838";"X3841";"X3848";"X3925";"X4093";"X4134";"X4279461";"X4281960C1";"X4307714";"X4308843";"X4348568";"X4349368";"X4378164";"X4378322";"X4378437";"X4378507C1";"X4387";"X4405791";"X4406135";"X4409812";"X4409817";"X4409880";"X4409889";"X4409891";"X4409927";"X4410245";"X4410498";"X4410653";"X4410657";"X4410938";"X4424949";"X4438583";"X4445230";"X4476667";"X4520829";"X4537148";"X4538324";"X4548736";"X4549547";"X4554365";"X4554383";"X4554435";"X4555808";"X4555937";"X4555966";"X4556103";"X4556193";"X4556197";"X4556202";"X4556265";"X4556321";"X4556368";"X4556370";"X4556520";"X4559485";"X4572757";"X4575424";"X4645";"X4653212";"X4653827";"X4663886";"X4671";"X4676";"X4688";"X4707";"X4721";"X4723";"X4726";"X4728";"X4729";"X4730";"X4812533";"X4812535";"X4852";"X4876";"X4884890";"X4886632";"X4886653";"X4886727";"X4887124";"X4887298";"X4888232";"X4888636";"X4888700";"X4888729";"X4889775";"X4890869";"X4891451";"X4891819";"X4892105";"X4892213C1";"X4893086";"X4893086C1";"X4893097";"X4895670";"X4896482";"X4898692";"X4899";"X4899951";"X4899951C1";"X4899951C2";"X4900166";"X4900166C1";"X4900657";"X4900802";"X4901371";"X4901672";"X4901674";"X4901805";"X4902158";"X4903400";"X4903787";"X4906759";"X4912196";"X4921124";"X5023058";"X5166886";"X5167040";"X5167064";"X5237438";"X5241275";"X5243715";"X5245040";"X5249037";"X5249473";"X5249953";"X5250615";"X5251089";"X5258926";"X5258938";"X5259396";"X5262297";"X5265849";"X5266190";"X5270951";"X5271044";"X5271044C1";"X5271221";"X5271881";"X5280516";"X5284884";"X5290052";"X5386";"X5394473";"X5424088";"X5425542";"X5427444";"X5433907";"X5436536";"X5438";"X5439";"X5467845";"X5499811";"X5607";"X5611";"X5613";"X5730694";"X5730696";"X5730700";"X5739693";"X5776914";"X5777105";"X5777119";"X5889471";"X5899695";"X5899695C1";"X5899695C2";"X5899695C3";"X5899695C4";"X5899723";"X5900469";"X5905178";"X5907331";"X5912003";"X5917830";"X5953400";"X5955050";"X5980";"X5984";"X5986";"X6026760";"X6064";"X6083";"X6103";"X6108754";"X6123596";"X6320394";"X6390748";"X6391433";"X6453386";"X6453387";"X6463";"X6465";"X6509";"X6533843";"X6533858";"X6562811";"X6587163";"X6634";"X6636";"X6639";"X6657";"X6664";"X6683";"X6716";"X6720";"X7023889";"X7026301";"X7131";"X7212";"X7214";"X7215";"X7216";"X7235427";"X7239018";"X7351754";"X7352338";"X7362059";"X7365025";"X7369804";"X7381412";"X7385619";"X7388975";"X7396624";"X7400549";"X7410447";"X7410456";"X7417472";"X7423747";"X7434304";"X7441738";"X7455377";"X7457456";"X7460";"X7462160";"X7467984";"X7468873";"X7477764";"X7501881";"X7506466";"X7507829";"X7512659";"X7513382";"X7518643";"X7550989";"X7554783";"X7559248";"X7566235";"X7566978C1";"X7571";"X7571206";"X7575131";"X7575660";"X7576647";"X7578300";"X7578709";"X7592743";"X7595878";"X7600333";"X7602988";"X7606064";"X7606454";"X7609484";"X7617598";"X7618454";"X7618777";"X7622";"X7623";"X7628767";"X7630327";"X7634";"X7639807";"X7641695";"X7642033";"X7650175";"X7668387";"X7675640";"X7675782";"X7680285";"X7691700";"X7703764";"X7715336";"X7717";"X7728833";"X7735326";"X7736279";"X7737552";"X7765764";"X7766976";"X7779390";"X7784418";"X7787296";"X7787742";"X7787742C1";"X7789319";"X7794229";"X7799711";"X7807526";"X7809";"X7814";"X7815";"X7816";"X7816034";"X7817";"X7818";"X7834375";"X7842856";"X7862147";"X7866880";"X7870834";"X7879018";"X7891174";"X7891973";"X7892291";"X7897345";"X7902508";"X7904860";"X7913878";"X7917666";"X7940377";"X7940383";"X7945561";"X7951037";"X7957501";"X7958515";"X7960295";"X7962370";"X7966900";"X7989755";"X7990941C1";"X8001169";"X8002263";"X8003630";"X8005235";"X8011702";"X8011754";"X8018537";"X8041250";"X8045705C1";"X8065748";"X8066383";"X8072867";"X8079935";"X8079935C1";"X8084084";"X8085";"X8087";"X8090887";"X8091";"X8098413";"X8099";"X8103";"X8108604";"X8113";"X8118209";"X8132662";"X8136143";"X8138815";"X8139865";"X8142015";"X8161409";"X8161533";"X8165311";"X8167254";"X8167254C1";"X8171593";"X8198844C1";"X8212596";"X8232225";"X8236668";"X8246938";"X8254023";"X8255496";"X8255906";"X8265293";"X8267652";"X8280877C1";"X8282501";"X8286767";"X8289527";"X8292626";"X8294946";"X8299209";"X8312129";"X8317892";"X8324907C1";"X8332724";"X8353847";"X8354269";"X8360084";"X8360645";"X8365682C1";"X8369786";"X8370031";"X8374779";"X8380316";"X8387843";"X8391327";"X8392425";"X8408880";"X8410027";"X8410027C1";"X8420648";"X8423927";"X8630017";"X8657939";"X8701";"X8702";"X8736";"X8742";"X8750602";"X8766080";"X8795";"X8816";"X8867112";"X8876572";"X8886828";"X8891999";"X8922158";"X8926";"X8927";"X8929";"X8931";"X8940667";"X8941";"X8944";"X8951948";"X9044526";"X9053167";"X9171551C1";"X9180955";"X9206251";"X9221087";"X9330269";"X9345269";"X9375673";"X9381748C1";"X9395544";"X9397538";"X9405333";"X9407921";"X9422198";"X9426362";"X9430745";"X9467085";"X9473002";"X9530095C1";"X9545";"X9571613";"X9572544";"X9577926";"X9582951";"X9598872";"X9623011";"X9659532";"X9676124";"X9690045";"X9697977";"X9703717";"X9744773";"X9758565";"X9762970";"X9762970C1";"X9806438";"X9815647"
"1000794";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1002070";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1002835";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
