"";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"P13";"P14";"P15";"P16";"P17";"P18";"P19";"P20";"P21";"P22";"P23";"P24";"P25";"P26";"P27";"P28";"P29";"P30"
"P19";0,0805881246476612;0,0572006107507874;0,10096613515867;0,239686169986628;0,163063606538543;0,238439858948205;0,0785256259618117;0,0508340086370502;0,111366992621712;0,153436080876536;0,0851820660463467;0,0785033126107288;0,122356795791597;0,0890386543647552;0,0754643365573242;0,0874588260888469;0,086589924924545;0,0901024562118036;0;0,102626788347566;0,0949729788106104;0,1349874907747;0,0756338774285592;0,103303175474239;0,0915399721496573;0,0754643365573242;0,0679271382781568;0,0768725549614695;0,0736255153537777;0,0796391307275524
"P20";0,0613169306589274;0,0868905536495401;0,1192523749343;0,267751721486144;0,169033814072618;0,283518279425861;0,0885091031847267;0,0892395690440979;0,0691068306759963;0,1272755445872;0,0988960144098632;0,103303175474239;0,0917997006262126;0,0950809135259794;0,0810726260353711;0,107099369371336;0,0732112083183238;0,0654208450492566;0,0768725549614695;0;0,0677223608465591;0,145532277923981;0,0801289352062002;0,0974176838767284;0,139470745699997;0,0810726260353711;0,0751349949494373;0,0763687551061771;0,0846761985981228;0,0870463107816906
"P21";0,0458580387754473;0,0747325919568351;0,0703725326955156;0,290645087305173;0,19718898480169;0,289451176690861;0,1179692660975;0,0947561960144903;0,111717733254684;0,121408947858821;0,0900543027146934;0,0974176838767284;0,116804233780912;0,0703725326955156;0,0806978276578254;0,0924792528266718;0,0489614752315162;0,0764810576316137;0,0763687551061771;0,0745652412730993;0;0,136014055441237;0,0724951255752575;0,0455812820867707;0,140682720664619;0,0806978276578254;0,086589924924545;0,0733631927723166;0,0752650131413555;0,104477409811566
"P22";0,0792640134423415;0,0603453005047103;0,10085487736035;0,240028858737785;0,185844393092437;0,238788951760055;0,0743167502309647;0,0767710874429832;0,129067902161624;0,128064791088401;0,0700902332284736;0,0455812820867707;0,122031238863913;0,089004529780256;0,121865290590064;0,0539625612733772;0,0737284853906766;0,0944151397594244;0,0733631927723166;0,0812758225607;0,0980102849061333;0;0,0851820660463467;0,019667435167094;0,130541888135644;0,121865290590064;0,0732112083183238;0,057570704400258;0,0320511858948744;0,0769746856981239
"P23";0,0741410350486118;0,055772895447842;0,0951172934256885;0,245528294904819;0,192056496292332;0,25245290996889;0,0835318705157493;0,0829936584219513;0,14613950849853;0,12621820229506;0,0613195792237364;0,019667435167094;0,127696814420947;0,0951172934256885;0,104483433866821;0,0385436021423859;0,0630630908997667;0,0890699058848394;0,057570704400258;0,0872742294127586;0,0868999891652134;0,0320511858948744;0;0,0658782475039514;0,120093051755078;0,104483433866821;0,0489614752315162;0,0899099575863616;0,0662889600741159;0,0792207911562837
"P24";0,0633241659015855;0,0543983362476423;0,0728202224344847;0,28683292800884;0,221383261427459;0,282336578581363;0,119246684887901;0,108061848845671;0,101027270098742;0,115101389999612;0,0725134708506974;0,0658782475039514;0,118009600032134;0,0847262227884555;0,0827779626847864;0,0747171232635397;0,0519667269027559;0,0333122445166345;0,0899099575863616;0,0654382593705485;0,0533308762899147;0,0662889600741159;0,0560240427570782;0;0,0618346501952043;0,0827779626847864;0,0737284853906766;0,0794115674147384;0,0684369370057742;0,0886279878997842
"P25";0,0739974834870611;0,077811917102832;0,107459902995526;0,234889577474821;0,17285365951501;0,241998446937997;0,0994421889412092;0,0643414904530262;0,10587974227267;0,118513491580133;0,0425695744000751;0,066671327745865;0,14125014077267;0,0955395010321944;0,0818827320692803;0,082452899159813;0,0857457150084455;0,0779699107162981;0,0794115674147384;0,0817793503576074;0,0870741188503024;0,0684369370057742;0,0637637989645516;0,0779341873612636;0;0,0818827320692803;0,0630630908997667;0,0934413575830328;0,0934203766219188;0,0933275223139898
"P26";0,0615233298511833;0,0697335961140539;0,0824322067241501;0,276621153616496;0,198847355266899;0,275384796447041;0,112096642138808;0,0945609657087658;0,0869341605238079;0,12946137912168;0,0824405330500417;0,110195691173914;0,0915399721496573;0,0699906095271894;0,0682859173602921;0,114223905411873;0,0797883992098014;0,0642349366758723;0,0934413575830328;0,0637373637401102;0,0811688227208085;0,0934203766219188;0,105035064419463;0,0598606042751966;0,0881615983278379;0;0,0519667269027559;0,0673841972274496;0,0676807024726049;0,0898178075322638
"P27";0,0958638886019851;0,0656607494122907;0,117891322686344;0,215432537153434;0,161475938942167;0,212510987195278;0,0983002755549005;0,0636014435184986;0,0926834102463312;0,128750948979159;0,0531409846397402;0,0549450549450547;0,139470745699997;0,117891322686344;0,0808419637320414;0,0926908161313318;0,0961201854511449;0,0882360749271558;0,0673841972274496;0,080780178311896;0,0860106403870184;0,0676807024726049;0,0522095949955719;0,0658782475039514;0,0333381608796455;0,0870463107816906;0;0,0718111063747155;0,0791428135464416;0,11621745837365
"P28";0,0602941176470591;0,069971602039949;0,0940247203232882;0,275614169662908;0,206493313169516;0,282967474372046;0,0993792686876305;0,0869351758147983;0,153638471663146;0,147630950529279;0,0798000931044796;0,0659499907091099;0,140682720664619;0,081843540092341;0,115805986791868;0,0705152281648753;0,0604473188771648;0,105123375208292;0,0718111063747155;0,103294100793231;0,0736255153537777;0,0791428135464416;0,0630136852224836;0,0990764225139327;0,0666835359724458;0,104477409811566;0,0886279878997842;0;0,0938933451971766;0,0836407647576147
"P29";0,0714323883354322;0,0882221975184776;0,0964445306029758;0,296085936510891;0,225997426563671;0,294923318914234;0,148672687814714;0,136907392357222;0,119119880997398;0,139045360237839;0,0973536296657258;0,0933275223139898;0,130541888135644;0,120579568182863;0,105988671754442;0,105530724073923;0,0862629709276903;0,0552764849197589;0,100953356789713;0,082132609808419;0,0846761985981228;0,0938933451971766;0,088548853120352;0,0440377244264785;0,0944678070887228;0,0769746856981239;0,0933275223139898;0,11621745837365;0;0,0542098922178591
"P30";0,0505885967159665;0,0961329888456073;0,0866033626871858;0,289885246464354;0,212936562408505;0,288725412955044;0,115365945300847;0,0984517795258895;0,127070347539599;0,121529520313239;0,0881926048846502;0,0786670302891679;0,120093051755078;0,0866033626871858;0,0846066367682523;0,0679271382781568;0,0652308677162452;0,063346091406832;0,0747531734837801;0,0785735838873354;0,0752650131413555;0,0623300369720561;0,0576029800002082;0,0577468666711285;0,0796391307275524;0,0792207911562837;0,0898178075322638;0,0836407647576147;0,0542098922178591;0
