"";"P1";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10";"P11";"P12";"P13";"P14";"P15";"P16";"P17";"P18";"P19";"P20";"P21";"P22";"P23";"P24";"P25";"P26";"P27";"P28";"P29";"P30"
"P11";0,0698963176969613;0,0752141732274772;0,087255926916945;0,119280422059429;0,113617423205091;0,124989892172376;0,106284438239793;0,0798974325604357;0,107162009939278;0,0341399371526934;0;0,0814938648487614;0,0701045817449708;0,0987797790490005;0,119280422059429;0,113617423205091;0,124146011258069;0,15426393953679;0,0904951644557627;0,100600773739587;0,0545633180175755;0,0850775289972802;0,0582524271844664;0,0731645861566244;0,128019673952799;0,0694519754704579;0,054180796507553;0,078209120162593;0,0738853632469793;0,0485436893203891
"P12";0,0744672481645741;0,0697666484560266;0,0814938648487614;0,113267563487537;0,118054509494514;0,118901862817221;0,0904951644557627;0,0744672481645741;0,111600005371724;0,0485436893203891;0,0438960994036771;0;0,060853277541992;0,123699709799449;0,122043974465771;0,118054509494514;0,0973028508943847;0,116016504322682;0,0544356834612313;0,0574115931608429;0,0714285714285736;0,0707540286072042;0,0744672481645741;0,103487958528376;0,100391085393988;0,0966341383855475;0,0387339472324351;0,039498999542668;0,0784066886373067;0,0744672481645741
"P13";0,0801739788096551;0,118839354380652;0,100997073057482;0,147696603131952;0,118573504126307;0,154278019109947;0,0544356834612313;0,0909954614118935;0,0774920644729515;0,103487958528376;0,120145989401538;0,103487958528376;0;0,119280422059429;0,144564002423272;0,118573504126307;0,137862629335757;0,141724091226294;0,0694519754704579;0,0744672481645741;0,109900777150856;0,120250820283454;0,0829207484076081;0,086368617230838;0,08368815415946;0,0628974167974443;0,0587983203104401;0,0699740838459159;0,0791827668564441;0,0438960994036771
"P14";0,0523681742895505;0,0791854656000932;0,0491724162334653;0,138055559391374;0,120849536766925;0,133214041163722;0,0694519754704579;0,0523681742895505;0,0918844981510678;0,0761030960761285;0,0921107962465353;0,086368617230838;0,0724239803323375;0;0,114804418767887;0,120849536766925;0,144901514150794;0,147967715009814;0,0680557087072427;0,0798974325604357;0,084419213238074;0,107162009939278;0,0679611650485449;0,105219017212871;0,100391085393988;0,112744641786387;0,0792079207920785;0,061744508684034;0,0632593276973761;0,0582524271844664
"P15";0,0721374684704411;0,0984388513999143;0,0800305950226686;0,123974691222355;0,107267946148327;0,108225649430373;0,0680557087072427;0,0618278847867797;0,06871768125871;0,0851115793974292;0,0906763519051439;0,105219017212871;0,0813476268783398;0,0530720242349556;0;0,107267946148327;0,138806168094643;0,114447601716621;0,0813927138744738;0,0744672481645741;0,101388511180593;0,121811499562853;0,0438960994036771;0,0489941361470068;0,0989446879413347;0,086368617230838;0,101806209121708;0,0791072882213212;0,0442768088645116;0,0711859662508569
"P16";0,0652674340448707;0,0807035222702311;0,0826393605279289;0,135880504035318;0,151047074482654;0,152320090100044;0,0813927138744738;0,0954200974627787;0,133609878407353;0,0686025044738734;0,0738853632469793;0,0489941361470068;0,104997731969705;0,0875296456077446;0,0962844510152993;0;0,114392869669199;0,127643425464945;0,0983848883465725;0,0909954614118935;0,107162009939278;0,0341399371526934;0,120145989401538;0,0545633180175755;0,101961655640809;0,0962844510152993;0,0882108728007387;0,0862878556505872;0,0646701657422444;0,0293857678201415
"P17";0,0510204081632662;0,066659826968149;0,0472547259656414;0,154534138405454;0,137862629335757;0,160613673886127;0,0983848883465725;0,0714285714285736;0,109777615763019;0,0545633180175755;0,0698963176969613;0,0545633180175755;0,101816944014133;0,0523681742895505;0,0824470521541038;0,0552165462389023;0;0,139880389893001;0,12360750811146;0,0523681742895505;0,111600005371724;0,0485436893203891;0,0921107962465353;0,0890093603909854;0,103487958528376;0,0824470521541038;0,0652674340448707;0,0646185498192115;0,0767539027840366;0,0552165462389023
"P18";0,0659831413317114;0,0611972503528889;0,0837576606442506;0,169557506356968;0,15290355052646;0,15426393953679;0,12360750811146;0,106592569969463;0,103922755658302;0,0692052160516582;0,0646185498192115;0,0890093603909854;0,128019673952799;0,0886640112843624;0,0768621888065244;0,0899746411825638;0,0761354984911493;0;0,0767539027840366;0,0618278847867797;0,0774920644729515;0,103487958528376;0,0906763519051439;0,0738352580748879;0,115652520874827;0,0768621888065244;0,0837376466166924;0,0692052160516582;0,0639824416714291;0,0738853632469793
"P19";0,0706806484234851;0,0557765427842713;0,0779631981925234;0,1208624899395;0,104571429192358;0,116016504322682;0,0767539027840366;0,0504780538239947;0,0981148752121991;0,0836880744783466;0,0791827668564441;0,0738352580748879;0,100391085393988;0,0724677267862399;0,0611155126672617;0,0845708005136863;0,0706806484234851;0,0753703782171479;0;0,0954200974627787;0,0918844981510678;0,0761030960761285;0,0738853632469793;0,0784066886373067;0,0874204852009564;0,0611155126672617;0,0489941361470068;0,0646701657422444;0,0605793511237399;0,0686025044738734
"P20";0,0652674340448707;0,0807035222702311;0,103488465970476;0,125342461401603;0,0881616725924804;0,141724091226294;0,0711859662508569;0,0652674340448707;0,0614107016079669;0,0686025044738734;0,0837376466166924;0,0784066886373067;0,08368815415946;0,0875296456077446;0,0759762364313733;0,0891089108910872;0,0652674340448707;0,0699740838459159;0,0646701657422444;0;0,06871768125871;0,0851115793974292;0,0698963176969613;0,0738352580748879;0,114035159016278;0,0759762364313733;0,0761354984911493;0,060000000000001;0,0692815062850087;0,0702839458881132
"P21";0,0403767565242495;0,0659294831844407;0,0570078163332618;0,142046526326501;0,115105882966566;0,147967715009814;0,0972704827221685;0,0706806484234851;0,0981148752121991;0,0639824416714291;0,0692815062850087;0,0738352580748879;0,100391085393988;0,0620460158512546;0,0713207788339219;0,0646701657422444;0,0403767565242495;0,0753703782171479;0,060000000000001;0,0646701657422444;0;0,0686025044738734;0,0646185498192115;0,0438960994036771;0,112638426616373;0,0713207788339219;0,0706806484234851;0,0692815062850087;0,0639824416714291;0,0776581041706322
"P22";0,0698963176969613;0,065162153371253;0,0768838351773646;0,119280422059429;0,124045453520326;0,114447601716621;0,0656610036143285;0,0698963176969613;0,107162009939278;0,0536522616546596;0,068627450980393;0,0438960994036771;0,0989446879413347;0,0714769507066834;0,100779947995087;0,054180796507553;0,0598952028334881;0,084520282801781;0,0692815062850087;0,0640330798772662;0,0791827668564441;0;0,0791827668564441;0,0192055003564325;0,120145989401538;0,100779947995087;0,0652674340448707;0,0535016123608908;0,0337598694382678;0,0758168622706942
"P23";0,0637290828239179;0,0589944784225348;0,0701045817449708;0,122043974465771;0,126762829719173;0,127643425464945;0,0793581867474956;0,0735845661626138;0,120310783771835;0,0576680297542198;0,06274707335512;0,0192055003564325;0,101961655640809;0,075018304866185;0,0840651108007558;0,0387339472324351;0,044018116146526;0,078209120162593;0,0535016123608908;0,0678632215587247;0,0632593276973761;0,0337598694382678;0;0,0485436893203891;0,114035159016278;0,0840651108007558;0,0403767565242495;0,0738352580748879;0,0536522616546596;0,0803895551719373
"P24";0,0645152830910754;0,0497616301432527;0,060853277541992;0,144564002423272;0,138806168094643;0,139880389893001;0,100600773739587;0,084419213238074;0,0911770169894639;0,0582524271844664;0,063408423905642;0,0485436893203891;0,103487958528376;0,0761030960761285;0,0750578604897078;0,0587983203104401;0,0446113529440768;0,039498999542668;0,0738352580748879;0,0587983203104401;0,0442768088645116;0,0536522616546596;0,0384367650553255;0;0,0530720242349556;0,0750578604897078;0,0598952028334881;0,074620483127966;0,0640330798772662;0,0744672481645741
"P25";0,0652674340448707;0,0807035222702311;0,0826393605279289;0,114804418767887;0,109123473222539;0,120532093478795;0,0915994614980907;0,0552165462389023;0,0820390378363627;0,0489941361470068;0,0443285131378399;0,0587983203104401;0,115652520874827;0,0771606643078318;0,0658221291394103;0,0792079207920785;0,0652674340448707;0,0699740838459159;0,074620483127966;0,0594059405940586;0,0646701657422444;0,0640330798772662;0,0581534634499607;0,0587983203104401;0;0,0658221291394103;0,044018116146526;0,0767539027840366;0,0758168622706942;0,0731645861566244
"P26";0,0672947120826608;0,0624716522551121;0,0751496143305247;0,14104976347746;0,124146011258069;0,136259712393417;0,0947368421052626;0,0776581041706322;0,0850775289972802;0,0702839458881132;0,0656610036143285;0,0904951644557627;0,0874204852009564;0,0694519754704579;0,0680557087072427;0,101806209121708;0,0776581041706322;0,061744508684034;0,0767539027840366;0,0609792186272401;0,0767539027840366;0,0758168622706942;0,0893651629785004;0,0601783366042878;0,0711859662508569;0;0,0446113529440768;0,0639824416714291;0,063408423905642;0,0776699029126222
"P27";0,084419213238074;0,0697666484560266;0,0918141585021468;0,0924032708637151;0,0973028508943847;0,0874340722035506;0,0904951644557627;0,0545633180175755;0,0707540286072042;0,0582524271844664;0,0536522616546596;0,0485436893203891;0,114035159016278;0,0966341383855475;0,0650041415819878;0,0882108728007387;0,0744672481645741;0,0791072882213212;0,0639824416714291;0,0587983203104401;0,0639824416714291;0,063408423905642;0,0480523974047727;0,0485436893203891;0,0293857678201415;0,0702839458881132;0;0,0605793511237399;0,0698963176969613;0,0898985474239088
"P28";0,0510204081632662;0,066659826968149;0,0684268431664051;0,154534138405454;0,137862629335757;0,160613673886127;0,0880214962586024;0,0714285714285736;0,120250820283454;0,0744672481645741;0,0698963176969613;0,0545633180175755;0,112638426616373;0,0628974167974443;0,0927566358377653;0,0652674340448707;0,0408163265306137;0,0862878556505872;0,0605793511237399;0,0753183218508405;0,0605793511237399;0,0698963176969613;0,053873599485222;0,0744672481645741;0,0552165462389023;0,0776581041706322;0,0744672481645741;0;0,0784313725490201;0,0645152830910754
"P29";0,0698963176969613;0,0852661930837001;0,087255926916945;0,150734692700164;0,144901514150794;0,15661676353964;0,126596155552524;0,109900777150856;0,107162009939278;0,0829207484076081;0,0784313725490201;0,0731645861566244;0,120145989401538;0,112744641786387;0,100779947995087;0,0837376466166924;0,0798974325604357;0,0646185498192115;0,0890840274278808;0,0738853632469793;0,0692815062850087;0,0784313725490201;0,0724094746607379;0,0438960994036771;0,0738853632469793;0,0758168622706942;0,0731645861566244;0,0898985474239088;0;0,0536522616546596
"P30";0,0545633180175755;0,0897716667688006;0,0814938648487614;0,144564002423272;0,138806168094643;0,150369653430893;0,100600773739587;0,084419213238074;0,121811499562853;0,0679611650485449;0,0731645861566244;0,0679611650485449;0,114035159016278;0,086368617230838;0,0851115793974292;0,0489941361470068;0,0645152830910754;0,0692052160516582;0,0639824416714291;0,0784066886373067;0,0639824416714291;0,0536522616546596;0,0480523974047727;0,0582524271844664;0,0686025044738734;0,0803895551719373;0,0776699029126222;0,0645152830910754;0,0536522616546596;0
